,210X1,210X2,210X3,210X4,210X5,210X6,210X8,210X10,210X12,210X20,210X23,210X33,210X36,210X39,210X65,210X86,210X87,210X89,210X90,210X91,210X152,210X154,210X155,210X158,210X159,210X160,210X161,210X164,210X165,210X171,210X174,210X175,210X181,210X186,210X187,210X188,210X189,210X191,210X192,210X193,210X195,210X206,210X207,210X210,210X219,210X229,210X230,TOOL
446,102.15,0.819,0.21,3.401,64.09,3.606,1.8,29.1,2.41,14.3,13.9,0.068,430,68.16,0.007,730.03,176.165,0.27,0.19,0.15,-29.585,0.748,0.661,0.154,0.33,0.028,0.089,0.72,0.793,1.525,0.714,0.701,0.15,102860.4,9834.12,4407.4,275.3,0.06,0.9,0.03,2.33,1032650573,1032657323,2.072,44.0,0.4,4.2,M
447,100.05,0.487,0.24,1.016,56.81,3.593,1.57,27.0,0.423,14.7,14.7,0.076,420,52.15,0.004,619.595,142.19,0.33,0.26,0.19,-52.985,0.879,0.711,0.334,0.228,0.09,0.05,0.827,0.667,1.25,0.766,0.695,0.005,81986.0,7309.92,22266.4,650.38,0.03,2.1,0.02,4.77,2233751769,2244182882,1.232,47.5,0.6,1.5,L
448,101.35,0.524,0.23,1.725,55.43,3.759,1.8,28.5,0.481,14.3,14.4,0.074,425,60.35,0.005,554.44,131.44,0.31,0.21,0.18,-58.345,0.813,0.693,0.258,0.21,0.051,0.057,0.773,0.725,1.24,0.839,0.718,0.0,45132.7,9437.07,6244.6,1560.02,0.05,1.7,0.01,2.25,2710814727,2721245940,1.386,35.8,0.4,0.9,L
449,101.35,0.51,0.23,1.537,55.28,3.829,1.71,28.9,0.467,14.6,14.7,0.074,425,60.04,0.003,727.15,138.84,0.3,0.21,0.18,-17.795,0.864,0.784,0.31,0.246,0.068,0.053,0.816,0.748,1.57,0.835,0.712,0.005,65916.9,9432.62,6819.7,1168.42,0.04,1.7,0.01,2.36,2711058965,2721490156,1.353,41.0,0.3,0.9,L
450,101.35,0.534,0.23,1.727,55.17,3.801,1.6,28.3,0.459,14.8,14.9,0.074,425,60.17,0.004,598.785,134.555,0.31,0.22,0.18,-31.535,0.858,0.723,0.318,0.212,0.072,0.055,0.888,0.764,1.285,0.827,0.71,0.005,68164.2,10827.87,7891.4,866.26,0.05,1.8,0.0,3.19,2711272824,2721703940,1.412,45.5,0.3,0.9,L
451,102.1,0.423,0.26,1.117,60.73,2.92,-0.7,26.7,0.519,14.0,14.0,0.081,450,51.11,0.004,728.445,3583.24,0.24,0.21,0.16,2.96,0.725,0.531,0.205,0.321,0.032,0.122,0.73,0.703,1.365,0.724,0.624,0.01,85347.6,9588.35,5072.9,6.95,0.06,1.1,0.02,2.78,982637711,982639129,1.143,49.2,0.1,0.2,N
452,102.35,0.413,0.27,1.152,67.34,4.58,-0.9,26.7,0.476,14.2,14.2,0.08,450,53.17,0.005,6565.525,146.125,0.2,0.28,0.17,10.325,0.718,0.562,0.203,0.314,0.034,0.12,0.723,0.688,13.865,0.722,0.611,0.015,88183.3,10508.35,3697.9,12.45,0.05,1.1,0.01,2.71,483856747,483858070,1.157,49.6,0.3,2.6,N
453,99.14,0.509,0.25,1.157,57.19,3.013,0.39,27.2,0.48,14.7,14.5,0.075,425,48.53,0.005,722.115,141.81,0.3,0.24,0.18,-12.925,0.848,0.662,0.331,0.229,0.083,0.047,0.859,0.718,1.38,0.797,0.686,0.005,78426.5,7616.36,11934.0,843.07,0.04,1.9,0.03,4.02,2027275385,2037706528,1.33,41.7,0.7,1.5,L
454,100.85,0.547,0.13,1.313,58.06,3.005,1.37,23.1,0.541,13.4,12.9,0.062,435,50.28,0.005,835.93,192.295,0.2,0.17,0.13,-49.72,0.706,0.683,0.252,0.186,0.064,0.049,0.625,0.678,1.85,0.692,0.648,0.265,89537.5,9377.9,18824.2,1774.99,0.05,0.7,0.0,2.3,2825671919,4466744875,1.225,38.3,0.3,0.3,O
455,101.85,0.953,0.21,3.668,63.51,3.554,1.65,25.3,2.612,14.2,14.3,0.068,430,67.76,0.005,797.005,182.76,0.22,0.19,0.13,-28.35,0.752,0.669,0.166,0.282,0.03,0.088,0.732,0.636,1.48,0.723,0.752,0.21,78630.6,9073.89,6261.9,316.1,0.06,0.8,0.03,2.04,1396831299,1396838067,2.247,45.6,0.1,0.2,M
456,102.4,0.471,0.25,1.675,61.5,3.233,-0.03,26.1,0.553,14.3,14.2,0.08,440,59.02,0.004,730.915,158.47,0.22,0.26,0.17,-10.94,0.702,0.531,0.295,0.316,0.043,0.066,0.712,0.541,1.39,0.714,0.568,0.015,86756.4,10393.8,5259.3,7.99,0.06,1.1,0.02,2.66,947224006,947225407,1.353,49.9,0.1,0.2,N
457,102.15,0.499,0.25,1.727,61.24,3.327,-0.58,25.8,0.555,14.2,14.2,0.081,445,55.59,0.004,700.65,149.84,0.25,0.24,0.17,-5.545,0.742,0.687,0.146,0.32,0.03,0.136,0.708,0.687,1.315,0.72,0.643,0.02,75788.0,11640.16,5427.8,11.28,0.06,1.2,0.02,2.63,1035507157,1035508497,1.412,37.1,0.1,0.3,N
458,102.2,0.484,0.26,1.704,61.13,3.365,-1.02,26.8,0.54,14.2,14.1,0.08,450,52.92,0.004,690.06,141.295,0.27,0.21,0.17,11.3,0.746,0.696,0.274,0.315,0.039,0.139,0.723,0.692,1.315,0.72,0.647,0.015,74618.8,10900.58,6286.3,7.39,0.05,1.2,0.02,2.47,999320373,999321790,1.38,35.1,0.1,0.2,N
459,101.5,0.337,0.4,0.9,71.84,3.667,-0.56,24.2,0.324,13.9,13.9,0.079,435,58.98,0.007,336.495,71.25,0.18,0.28,0.16,-1.855,0.58,0.601,0.154,0.203,0.025,0.024,0.586,0.609,0.555,0.585,0.608,0.07,58553.0,3846.88,22635.8,79.94,0.15,1.8,0.36,4.45,1932886734,2758313397,1.162,47.0,0.1,0.2,J
460,100.1,0.582,0.14,1.202,57.86,2.824,1.48,22.9,0.536,13.5,14.0,0.062,440,49.31,0.005,827.65,181.49,0.21,0.16,0.12,-53.695,0.59,0.693,0.275,0.288,0.06,0.063,0.716,0.645,1.865,0.684,0.653,0.295,93297.0,8194.06,23511.6,1705.67,0.06,0.8,0.01,3.12,2883935877,4525008873,1.213,36.8,0.3,0.3,O
461,99.33,0.565,0.24,1.027,56.47,3.415,0.27,28.9,0.515,14.6,14.6,0.077,425,50.21,0.004,638.645,138.645,0.36,0.26,0.21,-55.83,0.748,0.676,0.31,0.237,0.075,0.05,0.757,0.821,1.35,0.784,0.696,0.005,83367.0,8416.86,24670.3,801.27,0.03,2.3,0.03,4.66,2694206495,2704637625,1.249,48.9,0.3,0.8,L
462,100.04,0.583,0.24,1.191,55.95,3.665,0.18,26.8,0.52,14.4,14.7,0.075,425,51.42,0.004,631.65,130.145,0.35,0.24,0.2,-56.295,0.734,0.728,0.315,0.247,0.085,0.043,0.728,0.746,1.125,0.772,0.69,0.005,85827.3,8028.11,22509.2,807.69,0.03,2.2,0.03,5.18,2659038810,2669469911,1.253,46.6,0.3,0.9,L
463,102.2,0.501,0.25,1.719,61.11,3.296,-0.84,27.0,0.558,14.1,14.2,0.079,445,55.39,0.004,956.865,149.745,0.24,0.24,0.17,3.88,0.737,0.541,0.138,0.32,0.032,0.134,0.681,0.699,1.805,0.724,0.647,0.02,78050.6,11743.05,5568.2,9.09,0.06,1.1,0.02,2.65,1035720664,1035721981,1.404,38.0,0.1,0.3,N
464,100.6,0.611,0.14,1.131,57.91,2.694,1.6,24.9,0.553,13.8,13.2,0.062,445,48.48,0.005,706.17,168.405,0.17,0.14,0.12,-54.36,0.69,0.687,0.233,0.281,0.06,0.051,0.595,0.704,1.415,0.677,0.634,0.275,51403.0,8459.6,9138.7,2474.03,0.05,0.5,0.0,0.78,2707823901,4348896837,1.202,43.1,0.3,0.3,O
465,100.7,0.595,0.14,1.204,57.77,2.819,1.45,25.0,0.544,13.9,13.4,0.062,445,48.27,0.005,798.43,188.88,0.19,0.14,0.12,-76.71,0.653,0.637,0.247,0.203,0.071,0.05,0.66,0.722,1.735,0.655,0.637,0.25,96198.9,8905.03,12766.6,1017.93,0.05,0.7,0.01,2.37,2710085617,4351158598,1.21,39.0,0.3,0.3,O
466,100.85,0.536,0.23,1.357,55.08,4.052,1.42,26.8,0.502,14.4,14.7,0.075,420,57.12,0.005,728.765,152.375,0.36,0.23,0.2,-48.155,0.777,0.706,0.328,0.293,0.087,0.054,0.809,0.678,1.365,0.785,0.696,0.005,82294.0,8004.5,23506.5,772.34,0.05,2.0,0.01,5.23,2374126808,2384557976,1.288,39.5,0.6,1.4,L
467,101.25,0.759,0.22,3.053,62.09,3.007,1.94,27.0,2.311,14.4,13.9,0.068,430,65.48,0.007,907.6,196.465,0.26,0.19,0.15,-52.925,0.686,0.651,0.157,0.329,0.029,0.07,0.694,0.678,1.62,0.715,0.687,0.18,100383.7,8977.69,3936.6,270.82,0.05,0.9,0.03,2.76,1150221442,1150228155,1.947,49.7,0.4,4.1,M
468,100.15,0.621,0.23,1.472,55.14,3.968,1.42,27.0,0.497,14.7,14.6,0.076,425,51.18,0.005,669.635,123.13,0.32,0.21,0.18,-25.53,0.831,0.656,0.322,0.219,0.094,0.042,0.746,0.662,1.345,0.763,0.688,0.005,78576.4,8449.81,34542.1,721.94,0.05,2.0,0.01,4.37,2754926627,2765357770,1.359,47.1,0.3,0.9,L
469,100.1,0.596,0.23,1.328,55.19,3.897,1.45,27.3,0.485,14.6,14.4,0.075,425,50.96,0.005,639.28,130.715,0.32,0.21,0.18,-66.81,0.686,0.671,0.311,0.235,0.094,0.051,0.737,0.662,1.28,0.747,0.686,0.01,73291.0,8947.77,35094.9,746.75,0.04,2.1,0.03,4.16,2755143619,2765574717,1.33,46.5,0.3,0.9,L
470,100.2,0.62,0.23,1.486,55.05,3.914,1.57,27.3,0.493,14.5,14.5,0.076,425,51.11,0.005,571.19,118.34,0.32,0.21,0.18,-48.035,0.694,0.704,0.313,0.23,0.094,0.05,0.8,0.733,1.155,0.756,0.687,0.005,74638.6,9483.05,35122.1,731.38,0.04,2.1,0.02,4.53,2755360478,2765791563,1.361,38.7,0.4,0.8,L
471,100.5,0.822,0.22,2.998,61.72,3.151,2.2,25.7,2.468,14.2,14.0,0.069,430,64.38,0.005,776.695,185.265,0.24,0.19,0.14,-24.675,0.744,0.806,0.178,0.315,0.033,0.102,0.71,0.701,1.525,0.726,0.77,0.22,99707.8,8108.29,4038.7,272.61,0.05,0.9,0.03,2.16,1344476694,1344483420,1.937,48.7,0.1,0.2,M
472,100.85,0.525,0.24,1.359,55.8,3.95,0.39,29.4,0.511,14.7,14.7,0.075,420,56.28,0.005,732.645,139.465,0.39,0.24,0.22,-40.725,0.83,0.709,0.331,0.231,0.083,0.054,0.681,0.676,1.645,0.791,0.702,0.0,85421.9,7469.6,21186.7,767.93,0.04,2.1,0.03,4.33,2426081745,2436512895,1.273,42.4,0.7,1.2,L
473,100.95,0.541,0.13,1.337,58.2,2.97,1.66,24.3,0.562,15.6,15.2,0.061,415,49.82,0.005,759.72,189.01,0.19,0.18,0.13,-34.61,0.534,0.618,0.252,0.19,0.084,0.052,0.766,0.623,1.64,0.643,0.649,0.25,96503.3,10651.91,24417.2,1375.46,0.15,0.8,0.01,2.46,2997709524,4638782622,1.226,48.5,0.3,0.3,O
474,85.53,0.546,0.12,2.062,24.13,2.549,1.16,23.4,0.624,13.7,13.0,0.063,425,28.98,0.005,776.55,189.065,0.25,0.19,0.14,-46.415,0.696,0.667,0.243,0.245,0.092,0.052,0.678,0.639,1.665,0.605,0.639,0.25,91349.0,10115.43,18669.0,1241.71,0.05,0.7,0.0,2.05,2665157982,4306230963,1.631,37.2,0.0,0.0,O
475,102.2,0.468,0.25,1.458,61.34,2.952,-0.58,27.6,0.581,14.3,14.2,0.079,450,56.55,0.004,788.37,160.155,0.23,0.32,0.19,-3.51,0.717,0.531,0.292,0.315,0.039,0.104,0.696,0.541,1.655,0.714,0.595,0.015,75963.7,11867.56,6370.3,5.89,0.05,1.2,0.02,2.47,1128840711,1128842072,1.275,49.0,0.1,0.2,N
476,100.9,0.53,0.13,1.232,58.23,2.978,1.22,24.6,0.566,15.5,15.3,0.063,415,49.82,0.005,735.255,179.285,0.2,0.17,0.13,-60.68,0.589,0.617,0.262,0.188,0.082,0.049,0.534,0.679,1.605,0.651,0.643,0.27,95715.7,7926.41,24171.6,1370.87,0.28,0.8,0.01,2.44,2997950688,4639023743,1.212,41.2,0.3,0.3,O
477,101.25,0.526,0.23,1.52,54.63,3.795,1.71,26.4,0.474,14.7,14.7,0.074,425,59.14,0.005,668.45,127.58,0.32,0.21,0.18,-37.75,0.861,0.76,0.334,0.249,0.079,0.059,0.861,0.68,1.41,0.805,0.708,0.005,80247.2,8924.83,25153.5,453.75,0.05,2.0,0.02,4.77,2714507378,2724938508,1.364,49.0,0.4,0.8,L
478,100.35,0.616,0.13,1.452,57.7,2.859,1.05,23.8,0.66,13.3,13.0,0.063,440,49.21,0.005,796.05,202.305,0.22,0.2,0.14,-51.215,0.662,0.675,0.259,0.241,0.067,0.048,0.742,0.634,1.63,0.68,0.641,0.295,71278.2,9476.09,17521.3,1775.92,0.04,0.8,0.02,1.96,2955471426,4596544397,1.269,49.2,0.3,0.2,O
479,100.55,0.566,0.13,1.237,58.13,2.886,1.69,23.4,0.57,13.5,14.1,0.062,440,49.25,0.005,715.04,183.23,0.22,0.19,0.14,-38.07,0.712,0.595,0.267,0.205,0.055,0.051,0.639,0.686,1.49,0.679,0.636,0.265,48470.7,9207.21,9369.1,2274.82,0.04,0.5,0.0,0.93,2914395613,4555468565,1.223,44.6,0.3,0.3,O
480,100.65,0.522,0.13,0.997,57.84,2.942,1.4,24.5,0.583,13.1,13.3,0.063,440,49.14,0.005,637.025,185.18,0.23,0.18,0.14,-58.585,0.706,0.637,0.259,0.199,0.083,0.049,0.684,0.613,1.46,0.635,0.64,0.29,89349.2,8434.3,9631.7,1082.35,0.05,0.6,0.0,1.93,2915421737,4556494684,1.207,45.3,0.3,0.3,O
481,100.65,0.54,0.13,0.977,57.8,2.915,1.25,26.3,0.56,13.2,13.6,0.063,440,49.16,0.005,755.05,183.66,0.22,0.18,0.14,-55.38,0.531,0.631,0.247,0.213,0.084,0.05,0.717,0.715,1.425,0.633,0.641,0.255,96427.7,8287.54,11777.0,836.88,0.04,0.7,0.01,2.26,2916447840,4557520870,1.207,40.5,0.2,0.2,O
482,100.05,0.615,0.23,1.436,55.09,3.961,1.39,26.8,0.479,14.4,14.7,0.077,425,50.89,0.004,702.885,137.735,0.31,0.21,0.18,-63.615,0.679,0.7,0.322,0.23,0.098,0.044,0.597,0.729,1.29,0.752,0.686,0.005,74241.9,9339.17,36562.2,609.81,0.03,2.1,0.03,3.75,2758378736,2768809864,1.347,43.0,0.3,0.8,L
483,100.1,0.585,0.24,1.281,55.96,3.694,0.1,27.3,0.528,14.6,14.6,0.075,425,51.7,0.005,640.295,137.32,0.37,0.25,0.21,-49.925,0.77,0.72,0.325,0.233,0.078,0.051,0.764,0.669,1.355,0.776,0.695,0.005,72307.1,8491.93,20169.0,866.98,0.04,2.0,0.02,3.73,2655212516,2665643623,1.268,43.0,0.3,0.8,L
484,102.2,0.442,0.26,1.432,61.03,3.165,-0.9,26.7,0.542,14.2,14.4,0.08,450,52.68,0.005,674.395,159.735,0.25,0.21,0.16,11.385,0.682,0.685,0.272,0.319,0.035,0.142,0.696,0.533,1.375,0.718,0.657,0.015,87207.4,10116.49,6009.1,4.0,0.05,1.2,0.01,2.7,996672472,996673831,1.248,35.3,0.1,0.2,N
485,100.2,0.576,0.14,1.23,57.81,2.796,1.25,22.9,0.529,14.0,13.8,0.062,440,49.39,0.005,763.81,189.3,0.2,0.15,0.12,-53.705,0.71,0.587,0.265,0.253,0.06,0.059,0.634,0.641,1.405,0.675,0.65,0.28,94922.9,8240.41,24830.1,1490.27,0.07,0.8,0.01,2.43,2880447968,4521520932,1.214,41.4,0.3,0.3,O
486,102.25,0.872,0.21,3.568,62.55,3.48,1.97,25.4,2.532,14.3,14.1,0.068,430,67.8,0.005,734.48,172.31,0.21,0.19,0.13,-30.335,0.78,0.871,0.168,0.298,0.027,0.086,0.691,0.639,1.425,0.716,0.726,0.215,78160.5,9000.18,4017.1,363.33,0.05,0.7,0.02,1.54,1366809114,1366815871,2.14,37.8,0.1,0.2,M
487,100.95,0.508,0.13,0.95,57.72,2.963,1.69,24.3,0.561,13.2,13.1,0.062,435,49.56,0.005,632.885,193.495,0.2,0.15,0.13,-48.48,0.605,0.672,0.275,0.246,0.073,0.05,0.65,0.658,1.315,0.663,0.647,0.265,90673.0,9419.59,22221.9,1313.34,0.04,0.8,0.01,2.85,2786065427,4427138382,1.204,41.3,0.3,0.3,O
488,0.0,0.0,0.0,0.0,0.0,0.0,-1.66,25.0,0.0,14.1,14.2,0.074,450,0.0,0.005,728.01,108.0,0.29,0.2,0.16,-68.0,0.769,0.829,0.266,0.283,0.061,0.108,0.643,0.716,1.425,0.781,0.727,0.205,102110.2,7645.76,139.2,1.19,0.12,3.7,0.03,1.47,1395365599,1395314703,0.0,41.8,0.0,0.0,K
489,85.46,0.473,0.12,1.765,48.48,5.04,-0.2,25.0,0.549,13.6,13.6,0.064,425,28.98,0.005,934.885,194.8,0.27,0.18,0.16,-56.41,0.673,0.645,0.273,0.194,0.082,0.047,0.628,0.637,1.65,0.647,0.637,0.29,67827.5,9283.5,12822.1,1874.45,0.05,0.7,0.01,1.53,2666838871,4307911835,1.494,44.2,0.0,0.0,O
490,99.37,0.619,0.24,1.057,56.45,3.369,0.39,28.0,0.581,14.6,14.8,0.076,425,50.17,0.004,668.57,135.175,0.37,0.24,0.21,-40.055,0.827,0.801,0.328,0.218,0.08,0.051,0.903,0.699,1.25,0.774,0.696,0.01,86384.8,8931.44,24881.0,710.65,0.04,2.2,0.03,4.69,2695239509,2705670685,1.294,35.5,0.3,0.9,L
491,101.6,0.822,0.21,3.456,62.94,3.267,1.02,25.9,2.681,14.4,14.3,0.068,430,67.23,0.006,791.615,226.915,0.24,0.21,0.15,-29.655,0.734,0.69,0.148,0.285,0.028,0.072,0.704,0.709,1.53,0.72,0.707,0.245,98201.2,8719.78,3965.2,351.69,0.06,0.9,0.03,2.39,1221660108,1221666916,2.147,40.4,0.7,6.3,M
492,101.3,0.772,0.22,3.186,62.36,3.088,1.88,28.1,2.351,13.9,14.0,0.068,430,65.52,0.007,855.945,188.375,0.25,0.18,0.14,-43.66,0.689,0.575,0.179,0.326,0.028,0.068,0.712,0.665,1.77,0.716,0.691,0.165,97893.0,8148.53,3302.0,261.38,0.06,0.9,0.02,2.28,1142330747,1142337506,2.011,41.1,0.6,5.2,M
493,101.8,0.823,0.21,3.458,63.48,3.467,2.09,26.3,2.267,14.2,13.9,0.067,430,66.84,0.005,884.075,192.57,0.25,0.19,0.14,-39.375,0.747,0.633,0.171,0.295,0.027,0.07,0.727,0.701,1.695,0.716,0.687,0.18,98099.3,7636.96,4552.9,270.72,0.04,0.9,0.03,2.42,1144293400,1144300119,2.167,44.0,0.7,5.2,M
494,101.6,0.802,0.21,3.277,62.97,3.314,1.97,27.7,2.254,14.2,14.0,0.068,430,66.44,0.007,6453.415,194.32,0.25,0.19,0.14,-52.54,0.732,0.673,0.163,0.314,0.025,0.065,0.712,0.651,13.655,0.718,0.69,0.18,101485.9,7951.11,4768.9,307.55,0.06,0.9,0.04,2.9,1144540253,1144546954,2.078,43.3,0.7,5.2,M
495,101.85,0.825,0.21,3.439,63.65,3.474,1.94,27.7,2.267,14.1,14.1,0.067,430,67.08,0.006,814.29,187.08,0.25,0.18,0.14,-35.815,0.726,0.677,0.203,0.326,0.028,0.067,0.728,0.611,1.345,0.714,0.685,0.21,100947.9,9084.25,4725.2,238.59,0.05,0.9,0.03,2.38,1145031314,1145038060,2.172,39.8,0.6,5.3,M
496,100.2,0.612,0.13,1.471,58.17,2.978,1.16,24.4,0.589,15.4,15.3,0.063,415,49.75,0.005,698.83,158.84,0.23,0.17,0.14,-22.365,0.605,0.623,0.257,0.237,0.065,0.053,0.667,0.669,1.415,0.678,0.646,0.285,86078.9,11939.13,22548.4,1588.34,0.08,0.8,0.0,2.15,3034900570,4675973520,1.235,35.8,0.3,0.3,O
497,100.1,0.622,0.13,1.397,58.09,2.986,0.41,23.1,0.589,15.4,15.3,0.063,415,49.66,0.006,820.695,166.26,0.24,0.17,0.14,-44.115,0.643,0.668,0.27,0.238,0.069,0.051,0.686,0.666,1.6,0.669,0.647,0.265,85425.3,9973.53,22628.8,1551.59,0.08,0.8,0.01,2.04,3035116492,4676189434,1.224,49.7,0.3,0.3,O
498,100.9,0.327,0.41,0.533,71.02,3.592,-0.29,24.1,0.375,14.0,14.4,0.078,445,49.6,0.007,431.835,84.185,0.17,0.23,0.14,-1.65,0.608,0.599,0.291,0.317,0.048,0.033,0.595,0.623,0.82,0.621,0.635,0.065,64297.2,3231.79,21680.1,59.39,0.18,1.8,0.35,4.64,1794763860,2620190555,1.11,37.6,0.2,0.4,J
499,100.3,0.611,0.13,1.465,58.22,3.029,1.02,23.3,0.589,15.4,15.4,0.063,415,49.75,0.005,634.98,181.745,0.22,0.17,0.13,-44.415,0.676,0.65,0.245,0.243,0.071,0.055,0.606,0.658,1.33,0.669,0.65,0.29,90416.8,10497.84,23085.5,1523.41,0.08,0.8,0.0,2.62,3035333050,4676406041,1.23,42.4,0.3,0.3,O
0,100.85,0.423,0.41,0.624,35.5,1.795,-0.18,24.1,0.469,14.0,14.3,0.079,445,49.56,0.008,418.74,80.935,0.18,0.23,0.14,-1.4,0.653,0.631,0.224,0.316,0.048,0.074,0.618,0.62,0.75,0.637,0.649,0.09,58360.2,3770.67,23427.6,62.03,0.11,1.8,0.33,3.94,1797544036,2622970737,1.148,44.2,0.1,0.2,J
1,100.8,0.322,0.41,0.544,70.98,3.58,-0.32,24.3,0.378,14.1,14.3,0.08,445,49.58,0.007,385.99,80.48,0.18,0.22,0.14,-1.26,0.605,0.665,0.272,0.315,0.049,0.058,0.699,0.623,0.705,0.629,0.639,0.085,61810.7,3482.4,23846.0,72.73,0.28,1.8,0.32,4.44,1800138003,2625564644,1.114,39.4,0.1,0.2,J
2,100.75,0.526,0.14,1.081,57.84,2.848,1.1,24.8,0.526,13.3,13.0,0.063,440,49.41,0.005,739.465,201.675,0.2,0.15,0.12,-63.135,0.613,0.623,0.248,0.245,0.085,0.05,0.633,0.686,1.55,0.645,0.645,0.23,90012.8,10392.54,23325.1,1121.7,0.07,0.8,0.0,2.61,2848505353,4489578271,1.208,45.5,0.3,0.3,O
3,100.7,0.541,0.14,1.119,58.01,2.909,1.05,23.7,0.517,13.3,13.2,0.062,440,49.6,0.005,793.765,200.43,0.21,0.15,0.13,-49.56,0.681,0.668,0.242,0.26,0.077,0.054,0.709,0.653,1.665,0.672,0.64,0.275,89887.5,10116.69,27730.3,1520.32,0.06,0.8,0.0,2.46,2853896535,4494969571,1.211,47.4,0.3,0.3,O
4,100.7,0.503,0.13,0.944,57.67,2.888,1.08,24.4,0.563,13.4,14.0,0.063,440,49.15,0.005,772.745,5336.465,0.2,0.18,0.13,-62.69,0.639,0.629,0.246,0.3,0.088,0.055,0.603,0.693,1.405,0.609,0.645,0.25,92393.5,10726.18,24134.5,1120.04,0.05,0.8,0.0,2.47,2922404363,4563477347,1.205,47.4,0.3,0.3,O
5,101.25,0.816,0.22,2.994,62.1,3.005,0.61,26.9,2.205,14.2,14.3,0.069,430,64.9,0.006,869.47,176.15,0.24,0.21,0.15,-48.815,0.711,0.637,0.156,0.305,0.027,0.063,0.7,0.741,1.61,0.714,0.677,0.18,100168.5,9375.74,4344.2,288.64,0.06,0.9,0.03,2.59,1465503224,1465510007,1.914,43.0,0.1,0.2,M
6,102.0,0.504,0.25,1.52,61.16,3.112,-0.55,26.5,0.556,14.3,14.0,0.08,445,55.81,0.004,726.585,153.885,0.25,0.27,0.19,-2.14,0.687,0.686,0.194,0.319,0.032,0.134,0.701,0.841,1.625,0.721,0.647,0.01,69778.0,11018.38,6336.8,3.67,0.05,1.1,0.01,2.54,1049118590,1049119947,1.298,45.1,0.1,0.2,N
7,99.78,0.604,0.24,1.474,55.56,3.676,0.21,27.8,0.493,14.8,14.8,0.076,425,50.45,0.005,699.14,127.28,0.33,0.23,0.19,-34.755,0.796,0.702,0.313,0.245,0.084,0.057,0.736,0.738,1.47,0.778,0.698,0.005,77095.7,9355.29,11711.8,938.09,0.04,2.0,0.03,3.94,2772428297,2782859446,1.366,40.4,0.4,0.9,L
8,99.81,0.593,0.24,1.44,55.52,3.716,0.42,26.9,0.487,14.5,14.5,0.076,425,50.38,0.004,540.31,127.89,0.33,0.21,0.19,-34.03,0.709,0.718,0.315,0.241,0.082,0.05,0.806,0.689,1.145,0.77,0.692,0.005,71834.8,10702.17,13341.0,706.53,0.04,2.0,0.01,3.47,2772645306,2783076421,1.361,43.6,0.3,0.9,L
9,102.3,0.474,0.25,1.522,61.38,3.018,-0.87,26.3,0.57,14.3,14.4,0.079,450,56.15,0.006,638.38,170.375,0.22,0.33,0.19,-4.44,0.693,0.597,0.207,0.322,0.041,0.11,0.748,0.546,1.425,0.719,0.599,0.01,79484.3,10508.62,7078.7,5.01,0.05,1.2,0.02,2.46,1116363927,1116365255,1.301,37.7,0.2,0.3,N
10,102.25,0.559,0.25,1.591,61.41,3.066,-0.73,26.7,0.647,14.4,14.1,0.079,450,56.05,0.005,646.66,151.845,0.22,0.33,0.19,-9.555,0.725,0.699,0.286,0.316,0.041,0.11,0.724,0.531,1.44,0.718,0.591,0.015,71086.2,12443.59,7133.6,4.17,0.05,1.1,0.02,2.41,1116793228,1116794649,1.356,46.7,0.1,0.2,N
11,99.94,0.514,0.24,1.016,56.66,3.515,1.63,26.7,0.498,14.5,14.5,0.076,420,51.15,0.004,611.58,130.555,0.44,0.28,0.24,-42.825,0.816,0.816,0.321,0.241,0.08,0.056,0.778,0.666,1.375,0.8,0.706,0.005,63109.7,7839.55,11421.6,1153.26,0.02,1.9,0.04,3.09,2560652133,2571083311,1.24,47.5,0.3,0.8,L
12,99.47,0.559,0.24,1.065,56.44,3.426,0.36,28.4,0.524,14.6,14.8,0.076,425,50.33,0.005,638.995,133.085,0.36,0.25,0.21,-42.535,0.839,0.698,0.314,0.218,0.077,0.045,0.841,0.718,1.35,0.778,0.694,0.0,85944.1,8498.03,24193.0,646.99,0.03,2.2,0.02,5.17,2688604276,2699035446,1.268,36.3,0.3,0.8,L
13,102.15,0.509,0.25,1.657,61.2,3.263,-0.76,27.2,0.554,14.2,14.3,0.079,445,55.34,0.005,741.445,155.84,0.25,0.25,0.17,-6.145,0.726,0.699,0.28,0.324,0.032,0.143,0.741,0.564,1.295,0.723,0.68,0.015,88166.0,10717.88,5415.0,4.53,0.05,1.2,0.03,2.39,1030059147,1030060507,1.357,43.8,0.2,0.3,N
14,99.84,0.512,0.24,0.956,56.44,3.588,1.48,27.8,0.498,14.5,14.7,0.076,420,50.69,0.004,694.43,141.495,0.43,0.28,0.24,-17.83,0.872,0.729,0.329,0.234,0.08,0.047,0.811,0.687,1.26,0.787,0.686,0.005,76193.4,9060.32,31324.3,543.35,0.04,2.1,0.02,4.05,2566254512,2576685632,1.262,48.6,0.3,0.8,L
15,100.55,0.548,0.13,1.289,58.04,3.105,1.37,24.8,0.581,15.3,15.5,0.063,415,49.36,0.005,674.155,189.735,0.2,0.18,0.13,-50.67,0.531,0.684,0.253,0.186,0.088,0.051,0.527,0.681,1.63,0.603,0.641,0.27,93564.9,9537.06,23134.4,1089.77,0.06,0.8,0.0,2.29,3059520627,4700593617,1.22,41.3,0.4,0.4,O
