,220X2,220X3,220X4,220X6,220X9,220X13,220X19,220X21,220X26,220X31,220X55,220X107,220X108,220X112,220X118,220X122,220X143,220X163,220X165,220X167,220X184,220X185,220X193,220X218,220X224,220X277,220X293,220X294,220X305,220X315,220X316,220X333,220X336,220X339,220X343,220X344,220X347,220X348,220X350,220X354,220X356,220X365,220X368,220X375,220X377,220X379,220X382,220X383,220X386,220X387,220X388,220X390,220X407,220X412,220X422,220X424,220X441,220X446,220X457,220X462,220X463,220X471,220X485,220X486,220X523,220X524,220X528,220X533,220X535,220X539,null_count,TOOL
347,1.604009,1,-12.958541,2.371458,0.196585,1.064888,-0.3181,-0.6723,14.62,13.962,23.948161,23.61,0.0,10.071175,-1.023145,2.175438,-197.302211,-0.419037,-0.560141,-0.518274,0.049059,0.038145,0.041688,0.095788,83.0,108.0,1787.0,1763.0,503.0,201.0,102.0,130.2,130.1,130.1,129.9,130.1,130.1,150.0,73.2,66.6,110.5,110.5,110.4,110.2,110.2,110.1,110.2,110.1,110.1,110.2,110.1,180.0,60.0,74.7,45.4,40.3,25.3,23.7,20.2,11.6,7.06,8.0,0.0,2.0,1399.697,2391.0,910.0,5.9,1.0,1.0,0,B
348,1.602666,1,4.074182,1.69294,0.091855,0.855657,-0.012,-0.177,14.52,13.855,24.012858,23.64,0.0,2.68668,0.879041,-0.004225,-132.629967,0.359174,-0.620003,-0.818101,0.045555,0.034677,0.041688,0.11989,14.0,132.0,1802.0,1762.0,500.0,201.0,125.0,130.3,130.0,130.0,129.9,130.0,129.9,112.0,73.9,178.2,110.5,110.5,110.4,110.2,110.3,110.3,110.2,110.1,110.1,110.2,110.1,12.0,61.0,72.3,45.5,39.7,25.9,23.4,20.2,11.6,10.39,2.0,1.0,2.0,1063.133,0.0,910.0,6.0,0.0,0.0,0,B
349,1.959905,26,-14.593781,2.390555,0.137844,1.139427,-0.3181,-0.6723,14.447,13.91,23.733724,23.61,0.0,11.443316,-1.061047,2.506001,-44.052035,-0.461795,-0.534485,-0.51399,0.049059,0.038145,0.045162,0.083429,156.0,108.0,1789.0,1762.0,500.0,201.0,102.0,130.2,130.0,130.0,130.0,129.9,130.0,91.0,236.6,65.5,110.4,110.5,110.3,110.2,110.3,110.1,110.3,110.1,110.1,110.2,110.0,180.0,61.0,250.5,44.8,40.2,27.1,23.7,20.2,12.3,7.1,9.0,0.0,1.0,1582.735,2366.0,904.0,6.0,1.0,0.0,0,B
350,1.930253,26,-15.276489,2.498207,0.13183,1.669005,-0.012,-0.177,14.362,13.07,24.023031,23.61,0.0,11.996094,-1.005157,2.669559,-22.150775,0.384829,-0.615727,-0.830951,0.052563,0.038145,0.041688,0.096406,43.0,132.0,1787.0,1762.0,500.0,200.9,124.0,130.1,129.9,129.9,130.0,129.9,130.0,91.0,162.0,63.0,110.4,110.4,110.3,110.2,110.3,110.3,110.2,110.1,110.0,110.1,110.1,11.0,60.0,75.9,45.6,39.6,25.0,23.2,20.4,7.9,10.39,8.0,1.0,1.0,1490.75,0.0,893.0,5.9,0.0,0.0,0,B
351,1.629123,1,-19.044195,2.408984,0.128848,1.116507,-0.3181,-0.6723,14.571,13.359,23.983968,23.61,0.0,15.854597,-1.70529,2.990048,-61.797081,0.359174,-0.611451,-0.689604,0.052563,0.034677,0.045162,0.082811,63.0,98.0,1787.0,1748.0,500.0,201.0,92.0,130.2,130.0,130.1,129.9,130.0,129.8,111.0,62.1,242.9,110.5,110.5,110.3,110.2,110.1,110.1,110.2,110.0,110.1,110.2,110.0,157.0,60.0,74.1,45.2,39.3,25.0,23.2,20.2,11.5,6.85,2.0,0.0,2.0,1390.924,1874.0,908.0,5.9,1.0,0.0,0,B
352,1.768054,26,-21.584434,2.50798,0.113816,1.206885,-0.3181,-0.6723,14.53,13.665,23.987223,23.61,0.0,17.667573,-1.822934,3.483119,-228.821123,0.380554,-0.624279,-0.676754,0.049059,0.038145,0.048636,0.084047,63.0,98.0,1785.0,1755.0,503.0,201.0,92.0,130.1,129.8,129.9,129.9,129.8,129.7,90.0,162.7,66.1,110.5,110.6,110.3,110.2,110.1,110.2,110.1,110.1,110.1,110.1,110.0,156.0,61.0,77.9,45.4,39.1,25.0,23.0,20.2,11.6,6.91,4.0,0.0,1.0,1254.84,1849.0,890.0,6.0,1.0,0.0,0,B
353,1.685156,1,-13.73287,1.395716,0.140964,0.032575,-0.3181,-0.6723,14.482,13.444,24.019368,23.61,0.0,11.757913,-0.434888,3.145418,-144.757195,0.354898,-0.624279,-0.822384,0.045555,0.038145,0.041688,0.079721,43.0,173.0,1802.0,1762.0,501.0,201.0,164.0,130.3,130.0,130.0,130.0,130.0,129.9,90.0,58.9,55.5,110.4,110.5,110.2,110.2,110.1,110.2,110.2,110.1,110.1,110.2,110.1,79.0,60.0,79.7,45.3,39.5,25.3,23.2,20.2,8.4,10.46,11.0,1.0,1.0,1733.203,0.0,909.0,6.0,0.0,0.0,0,B
354,1.796728,26,-13.717904,2.763991,0.0718,1.365853,-0.3181,-0.6723,14.585,12.849,24.014486,23.61,0.0,10.254758,-0.842966,2.496695,-43.895028,0.350622,-0.611451,-0.788118,0.052563,0.038145,0.038214,0.096406,43.0,173.0,1787.0,1762.0,502.0,201.0,164.0,130.1,129.9,130.0,129.9,129.9,130.0,110.0,76.8,88.4,110.5,110.6,110.4,110.1,110.2,110.1,110.2,110.1,110.0,110.1,110.0,78.0,60.0,192.5,45.5,39.2,28.4,23.4,20.3,11.6,10.46,14.0,1.0,2.0,1568.414,0.0,900.0,6.0,0.0,0.0,0,B
355,1.706072,7,-18.219307,2.688625,0.252584,1.3966,-0.3181,-0.6723,14.424,13.64,24.027507,23.61,0.0,14.517797,-1.435958,3.01671,-211.977126,0.354898,-0.607175,-0.642488,0.052563,0.041613,0.045162,0.099496,14.0,122.0,1790.0,1762.0,501.0,201.1,115.0,130.2,130.0,130.1,130.0,130.0,130.0,91.0,77.4,65.5,110.5,110.5,110.4,110.2,110.2,110.1,110.2,110.0,110.1,110.2,110.0,1.0,60.0,75.2,45.2,39.8,28.7,23.4,20.3,11.5,10.48,7.0,1.0,1.0,1099.93,0.0,904.0,6.0,0.0,1.0,0,B
356,1.721828,9,-15.339158,2.55293,0.171808,1.260905,-0.3181,-0.6723,14.571,12.618,24.017741,23.61,0.0,12.180691,-1.103332,2.647726,-231.121136,0.354898,-0.590072,-0.642488,0.049059,0.038145,0.045162,0.10135,43.0,122.0,1791.0,1762.0,499.0,201.1,115.0,130.2,130.0,130.0,130.0,130.0,130.0,112.0,105.0,71.8,110.5,110.6,110.3,110.2,110.3,110.2,110.2,110.1,110.0,110.1,110.2,1.0,60.0,75.1,45.4,39.8,27.1,23.7,20.4,11.6,10.48,6.0,1.0,2.0,1272.383,0.0,910.0,6.0,0.0,0.0,0,B
357,1.865892,8,-2.40966,2.504902,-0.191537,1.661874,-0.012,-0.177,14.579,12.826,24.060465,23.62,0.0,-0.775744,0.335815,1.015797,-145.952533,-0.354898,-0.530209,-0.582522,0.052563,0.038145,0.048636,0.101968,43.0,253.0,1787.0,1755.0,499.0,201.0,244.0,130.4,130.1,130.1,130.0,130.0,129.9,91.0,73.9,66.2,110.5,110.6,110.4,110.3,110.2,110.2,110.2,110.1,110.1,110.2,110.1,20.0,61.0,231.9,45.3,39.6,28.7,23.7,20.5,11.6,10.14,8.0,1.0,2.0,1425.065,0.0,894.0,7.0,0.0,0.0,0,B
358,1.864956,13,3.90313,2.274061,-0.191988,1.408269,-0.012,-0.177,14.693,12.648,24.006348,23.61,0.0,2.348835,0.825572,0.036428,105.349646,-0.354898,-0.525934,-0.591089,0.049059,0.038145,0.045162,0.085283,43.0,254.0,1800.0,1760.0,499.0,201.1,244.0,130.2,129.9,130.0,129.9,130.0,130.0,110.0,73.8,65.4,110.4,110.6,110.3,110.2,110.3,110.3,110.1,110.1,110.0,110.1,110.1,21.0,60.0,74.0,45.2,39.8,26.5,23.2,20.2,8.3,10.13,6.0,1.0,1.0,956.471,0.0,900.0,7.0,0.0,0.0,0,B
359,1.596382,1,-0.844696,2.231947,0.093086,1.557853,-0.012,-0.177,14.579,12.998,24.01652,23.61,0.0,-1.059764,0.658085,1.063553,-200.991913,-0.367726,-0.521658,-0.535407,0.045555,0.041613,0.045162,0.080339,63.0,179.0,1817.0,1753.0,499.0,201.3,161.0,130.2,130.0,129.9,130.0,130.0,130.0,0.0,195.1,60.6,110.5,110.6,110.3,110.2,110.2,110.2,110.2,110.1,110.0,110.1,110.0,77.0,60.0,120.2,44.3,41.0,23.7,24.6,20.3,19.1,1.83,6.0,1.0,1.0,1278.845,0.0,884.0,5.5,0.0,0.0,0,B
360,1.540367,18,3.420851,1.61405,0.160013,0.987037,-0.012,-0.177,14.525,13.397,24.029948,23.61,0.0,1.944192,0.70624,-0.094127,-223.600371,0.367726,0.564417,0.505424,0.049059,0.034677,0.038214,0.103204,63.0,250.0,1787.0,1757.0,502.0,201.0,240.0,130.3,130.0,130.0,129.9,130.1,130.0,90.0,55.6,66.6,110.5,110.6,110.4,110.2,110.2,110.1,110.1,110.1,110.0,110.1,110.0,16.0,60.0,62.1,45.1,39.9,25.6,23.7,20.1,11.5,10.14,12.0,1.0,2.0,1536.507,0.0,905.0,6.9,0.0,0.0,0,B
361,1.604225,2,-2.0844,1.867896,0.069827,1.193802,-0.012,-0.177,14.624,13.001,24.007568,23.61,0.0,-0.634952,0.136234,0.843846,-15.394312,-0.367726,-0.517382,-0.543973,0.049059,0.038145,0.05211,0.080339,63.0,180.0,1810.0,1753.0,499.0,201.2,162.0,130.2,130.0,129.9,130.0,130.0,130.0,0.0,121.3,246.5,110.5,110.5,110.4,110.2,110.3,110.3,110.2,110.2,110.0,110.2,110.0,78.0,59.0,120.5,43.9,40.7,23.4,24.6,20.3,9.4,1.85,2.0,1.0,1.0,1621.108,0.0,877.0,5.4,0.0,0.0,0,B
362,1.542451,3,2.526629,1.900113,0.056143,1.201472,-0.012,-0.177,14.484,13.573,24.012044,23.61,0.0,0.838913,0.698039,0.285358,-163.090618,-0.367726,-0.513106,0.548256,0.04205,0.038145,0.045162,0.065507,58.0,180.0,1817.0,1753.0,496.0,201.2,162.0,130.2,129.9,130.0,130.0,130.0,129.9,0.0,173.4,81.8,110.5,110.6,110.3,110.3,110.3,110.1,110.3,110.0,110.1,110.2,110.1,78.0,60.0,120.0,44.3,41.0,23.7,24.6,20.3,9.8,1.84,2.0,1.0,1.0,1495.381,0.0,883.0,5.5,0.0,0.0,0,B
363,1.601926,26,3.522398,2.114972,0.153212,1.424473,-0.012,-0.177,14.487,13.977,24.008382,23.61,0.0,1.790514,0.931453,0.146693,-1.882668,-0.380554,-0.530209,0.51399,0.049059,0.038145,0.041688,0.092698,63.0,252.0,1788.0,1761.0,503.0,201.0,242.0,130.3,130.0,130.0,129.9,130.0,129.9,112.0,73.9,74.2,110.4,110.5,110.3,110.1,110.2,110.2,110.2,110.1,110.0,110.2,110.1,19.0,60.0,72.5,45.0,39.8,28.7,23.4,20.1,7.9,10.14,12.0,1.0,2.0,1549.041,0.0,887.0,7.0,0.0,0.0,0,B
364,0.531934,1,20.626427,2.091236,0.176019,2.073315,0.1007,0.3042,14.537,12.318,23.889974,23.51,0.0,16.552864,3.186435,-1.531624,-387.556589,0.459193,0.543503,0.572368,0.045641,0.03798,0.031256,0.10444,0.0,213.0,1787.0,1762.0,500.0,201.0,204.0,130.2,130.0,130.0,130.0,130.0,129.9,91.0,73.9,65.7,110.5,110.6,110.3,110.3,110.1,110.2,110.1,110.1,110.1,110.2,110.0,139.0,60.0,73.5,45.1,39.8,28.1,23.2,20.4,11.6,7.11,8.0,0.0,2.0,1343.516,1667.0,907.0,6.0,1.0,0.0,0,A
365,0.442948,26,21.330133,1.971535,0.324245,1.966034,0.1007,0.3042,14.636,12.459,23.843587,23.52,0.0,17.066646,3.161398,-1.726221,-383.09124,0.459193,0.52665,0.572368,0.045641,0.034527,0.031256,-0.051293,-2.0,101.0,1808.0,1768.0,498.0,201.0,89.0,130.1,130.0,130.0,130.0,130.0,130.0,0.0,55.3,59.5,110.4,110.5,110.3,110.2,110.1,110.2,110.1,110.0,110.1,110.1,110.0,169.0,58.0,60.0,43.7,40.5,24.0,24.6,20.3,9.4,2.79,4.0,0.0,1.0,1460.457,1690.0,882.0,5.4,1.0,0.0,0,A
366,0.583143,1,16.045626,1.845818,0.194536,1.842516,0.1007,0.3042,14.704,12.354,23.865153,23.52,0.0,12.301952,2.41508,-1.189284,-231.075679,0.400214,0.581422,0.593411,0.045641,0.034527,0.031256,-0.053147,39.0,195.0,1778.0,1747.0,501.0,201.0,187.0,130.4,130.0,130.1,130.0,130.1,130.0,91.0,74.0,68.4,110.5,110.5,110.4,110.2,110.1,110.1,110.2,110.1,110.0,110.2,110.0,120.0,60.0,74.7,45.1,39.9,25.3,23.7,20.1,11.5,7.23,5.0,0.0,1.0,1770.437,774.0,910.0,6.0,1.0,0.0,0,A
367,1.583775,24,-3.121241,1.593627,0.103823,0.879123,-0.012,-0.177,14.53,13.341,24.012451,23.61,0.0,0.576741,-0.263369,0.703427,-256.857755,-0.401933,-0.585796,-0.651054,0.045555,0.038145,0.041688,0.105676,63.0,113.0,1803.0,1758.0,507.0,201.0,101.0,130.1,129.9,130.0,130.0,130.0,129.9,0.0,59.3,131.4,110.5,110.5,110.3,110.3,110.3,110.2,110.3,110.1,110.1,110.2,110.1,190.0,59.0,87.7,44.0,41.0,24.6,24.9,20.4,9.3,2.82,1.0,0.0,2.0,1001.81,2235.0,877.0,5.3,1.0,0.0,0,B
368,0.495856,26,25.813371,1.960187,0.201326,1.921586,0.1007,0.3042,14.53,12.826,23.642578,23.52,0.0,21.381586,3.587175,-2.374678,-253.72201,0.396002,0.577209,0.576576,0.045641,0.034527,0.031256,-0.050057,58.0,195.0,1787.0,1748.0,501.0,201.0,187.0,130.2,130.0,130.0,130.0,130.0,130.0,112.0,73.9,66.8,110.4,110.6,110.3,110.2,110.2,110.1,110.2,110.1,110.1,110.1,110.0,120.0,61.0,75.9,45.3,40.2,25.3,23.7,20.4,14.4,7.23,6.0,0.0,2.0,1327.47,775.0,910.0,6.0,1.0,0.0,0,A
369,1.443217,26,-0.071109,1.722977,0.201096,1.071051,-0.012,-0.177,14.568,13.222,23.675537,23.67,0.0,-0.672247,0.135265,0.416076,-122.921514,-0.324967,-0.513106,-0.484008,0.049059,0.034677,0.041688,0.084047,459.0,96.0,1803.0,1753.0,497.0,201.2,85.0,130.1,130.0,130.0,130.0,130.0,129.9,0.0,60.1,60.6,110.4,110.5,110.4,110.2,110.3,110.2,110.3,110.0,110.1,110.1,110.0,161.0,58.0,47.4,43.9,40.6,23.7,24.6,20.3,9.4,2.81,13.0,0.0,1.0,1157.655,1469.0,882.0,5.3,1.0,0.0,0,B
370,1.652522,1,0.277528,1.894087,0.162566,1.287905,-0.012,-0.177,14.666,13.522,24.018148,23.61,0.0,-0.745938,0.294187,0.373497,-216.054214,0.389105,-0.530209,0.52684,0.045555,0.038145,0.045162,0.075395,83.0,198.0,1798.0,1762.0,503.0,200.9,189.0,130.2,129.9,130.0,129.9,130.0,130.0,90.0,77.0,67.1,110.4,110.5,110.4,110.2,110.1,110.1,110.2,110.1,110.1,110.2,110.0,123.0,60.0,57.9,45.7,39.8,28.4,23.7,20.2,11.5,7.2,6.0,0.0,1.0,1390.445,886.0,904.0,6.0,1.0,0.0,0,B
371,1.494149,26,-0.75253,1.539104,0.081257,0.887978,-0.012,-0.177,14.577,12.838,24.116618,23.61,0.0,-0.624412,0.024508,0.346104,-38.12582,0.401933,0.607175,0.805251,0.045555,0.041613,0.041688,0.066743,83.0,192.0,1787.0,1752.0,498.0,201.0,183.0,130.2,130.0,130.0,129.9,129.9,129.9,112.0,77.2,66.9,110.4,110.4,110.3,110.2,110.3,110.3,110.2,110.1,110.1,110.2,110.0,116.0,61.0,62.9,45.1,40.5,28.4,23.7,20.1,8.0,7.62,15.0,0.0,2.0,1215.101,580.0,910.0,6.0,1.0,0.0,0,B
372,1.798039,11,5.14987,2.257834,-0.044945,1.426169,-0.012,-0.177,14.605,12.941,24.01652,23.61,0.0,3.387745,0.983061,0.002409,29.315902,-0.380554,-0.534485,-0.561106,0.052563,0.041613,0.045162,0.084047,14.0,272.0,1788.0,1762.0,503.0,200.9,262.0,130.2,129.9,130.0,130.0,130.0,129.9,90.0,76.1,66.0,110.6,110.5,110.4,110.2,110.1,110.2,110.2,110.1,110.1,110.1,110.0,42.0,60.0,64.3,45.1,39.3,25.0,23.2,20.5,11.5,10.18,2.0,1.0,1.0,1401.887,0.0,910.0,7.0,0.0,0.0,0,B
373,1.758631,1,0.536961,2.038512,0.143194,1.38469,-0.012,-0.177,14.708,13.72,24.026286,23.61,0.0,-0.769275,0.631378,0.594717,-250.944349,-0.350622,-0.577244,-0.518274,0.045555,0.038145,0.048636,0.056237,224.0,246.0,1802.0,1762.0,498.0,201.1,236.0,130.3,130.1,130.0,129.9,130.1,130.0,111.0,73.9,69.4,110.5,110.5,110.2,110.2,110.1,110.2,110.3,110.1,110.1,110.2,110.0,8.0,60.0,70.1,45.2,40.0,25.3,23.7,20.4,11.4,10.18,2.0,1.0,2.0,1118.594,0.0,899.0,7.0,0.0,0.0,0,B
374,1.814856,26,0.487507,2.094402,0.171874,1.418604,-0.012,-0.177,14.544,13.104,23.746338,23.71,0.0,-0.821011,0.477971,0.497378,-68.429316,-0.342071,-0.538761,-0.496857,0.045555,0.038145,0.045162,0.085283,483.0,246.0,1787.0,1763.0,503.0,201.0,236.0,130.3,130.0,130.0,129.9,130.0,129.9,90.0,74.0,68.7,110.5,110.5,110.3,110.2,110.1,110.2,110.3,110.1,110.0,110.2,110.1,8.0,60.0,62.5,45.5,40.0,28.4,23.7,20.3,11.5,10.17,5.0,1.0,1.0,1002.934,0.0,903.0,7.0,0.0,0.0,0,B
375,1.679529,1,5.866395,2.20405,0.077775,1.490979,-0.012,-0.177,14.634,13.615,24.020182,23.61,0.0,3.651937,1.369618,0.19042,-205.783069,0.36345,-0.534485,-0.475441,0.045555,0.038145,0.045162,0.098878,83.0,272.0,1802.0,1753.0,501.0,201.0,262.0,130.1,130.0,129.9,129.9,129.9,129.9,112.0,76.0,65.7,110.4,110.5,110.3,110.2,110.2,110.1,110.2,110.2,110.0,110.1,110.0,42.0,61.0,63.5,44.7,39.3,28.4,23.2,20.3,11.5,10.18,15.0,1.0,2.0,1671.905,0.0,874.0,6.9,0.0,0.0,0,B
376,1.803877,26,1.495963,2.05089,0.134981,1.399956,-0.012,-0.177,14.763,13.463,23.857829,23.61,23.61,-0.364284,0.859744,0.8025,-166.455911,0.384829,-0.496002,0.484008,0.04205,0.038145,0.041688,0.090227,117.0,272.0,1791.0,1762.0,502.0,201.0,261.0,130.3,130.1,130.0,130.0,130.0,130.0,91.0,73.0,139.1,110.4,110.5,110.4,110.1,110.3,110.2,110.1,110.0,110.1,110.1,110.1,42.0,60.0,86.6,45.8,38.8,27.8,23.2,20.4,7.9,10.17,2.0,1.0,1.0,1638.601,0.0,910.0,7.0,0.0,0.0,0,B
377,1.853377,1,-2.15544,2.326641,-0.158344,1.470548,-0.012,-0.177,14.555,13.1,24.016113,23.61,0.0,-0.560609,0.193697,0.982304,-7.318068,-0.359174,-0.590072,-0.621072,0.052563,0.038145,0.048636,0.067979,48.0,118.0,1817.0,1768.0,498.0,201.2,106.0,130.1,130.0,129.9,130.0,130.0,130.0,0.0,46.3,65.2,110.4,110.5,110.4,110.3,110.4,110.3,110.2,110.1,110.1,110.2,110.2,202.0,59.0,48.3,44.1,41.1,25.3,24.6,20.3,9.4,2.82,7.0,0.0,2.0,1651.553,2431.0,882.0,5.2,1.0,0.0,0,B
378,1.765142,2,-1.903181,2.061471,-0.130809,1.205378,-0.012,-0.177,14.502,12.585,24.016927,23.61,0.0,-0.604737,0.057355,0.767109,-159.183987,-0.354898,-0.590072,-0.625355,0.049059,0.038145,0.05211,0.071069,43.0,246.0,1800.0,1748.0,500.0,201.1,236.0,130.2,130.0,130.0,129.9,130.0,130.0,109.0,73.9,66.2,110.4,110.6,110.2,110.1,110.2,110.2,110.2,110.0,110.1,110.2,110.0,8.0,60.0,223.3,45.4,40.2,27.8,23.7,20.3,11.6,10.18,7.0,1.0,2.0,1080.052,0.0,908.0,7.0,0.0,0.0,0,B
379,1.471052,26,0.289279,1.625458,0.094357,0.967203,-0.012,-0.177,14.564,13.826,24.075521,23.61,0.0,-0.665684,0.146031,0.343641,-93.087066,0.440416,-0.6029,0.561106,0.045555,0.038145,0.045162,0.097024,151.0,249.0,1798.0,1760.0,505.0,200.9,239.0,130.2,130.0,130.0,130.0,129.9,129.9,92.0,76.8,65.6,110.5,110.5,110.3,110.2,110.3,110.2,110.2,110.1,110.1,110.1,110.0,15.0,60.0,62.2,45.3,40.2,28.4,23.7,20.4,11.5,10.14,7.0,1.0,1.0,1427.946,0.0,904.0,7.0,0.0,0.0,0,B
380,1.934617,3,2.629935,2.298811,-0.108819,1.442719,-0.012,-0.177,14.487,12.853,24.012451,23.61,0.0,1.114408,0.820555,0.345709,82.822309,-0.354898,-0.594348,-0.633921,0.052563,0.038145,0.045162,0.072305,43.0,246.0,1787.0,1755.0,502.0,201.0,237.0,130.1,130.0,130.0,129.9,129.9,129.9,90.0,76.6,65.9,110.4,110.6,110.2,110.2,110.3,110.3,110.2,110.1,110.0,110.2,110.1,8.0,60.0,75.7,45.4,39.9,26.2,23.7,20.5,7.8,10.18,6.0,1.0,1.0,1526.701,0.0,904.0,6.9,0.0,0.0,0,B
381,1.530304,13,-2.145603,1.319677,0.070403,0.592142,-0.012,-0.177,14.725,13.763,23.988444,23.61,0.0,0.004421,0.180065,0.738196,-240.888121,0.448968,-0.624279,-0.565389,0.049059,0.034677,0.045162,0.074777,131.0,198.0,1787.0,1760.0,501.0,201.0,189.0,130.2,130.0,130.0,130.0,130.0,129.9,90.0,77.2,66.8,110.3,110.5,110.3,110.2,110.1,110.2,110.2,110.0,110.2,110.1,110.0,122.0,60.0,74.4,44.8,40.0,28.1,23.7,20.4,11.5,7.21,15.0,0.0,1.0,1716.62,880.0,904.0,6.0,1.0,0.0,0,B
382,1.614772,2,-0.705868,1.547106,0.117682,0.854012,-0.012,-0.177,14.61,12.665,24.018555,23.61,0.0,-0.566172,0.24162,0.527724,-222.319922,-0.401933,-0.555865,-0.809535,0.049059,0.038145,0.045162,0.124834,136.0,346.0,1800.0,1755.0,501.0,201.1,326.0,130.2,129.9,130.0,129.9,130.0,130.0,112.0,73.9,62.6,110.4,110.4,110.4,110.2,110.3,110.3,110.2,110.1,110.1,110.1,110.1,145.0,60.0,74.8,45.3,40.6,28.1,23.9,20.3,16.3,6.76,10.0,0.0,1.0,1249.794,2156.0,910.0,6.9,1.0,0.0,0,B
383,1.362756,16,-12.695035,2.557939,0.232697,1.183665,-0.3181,-0.6723,14.596,12.929,23.873698,23.61,0.0,9.432197,-0.866605,2.222042,-78.896789,0.29076,-0.547313,-0.496857,0.049059,0.041613,0.048636,0.087755,239.0,175.0,1787.0,1762.0,503.0,201.0,166.0,130.2,130.0,130.0,129.9,130.0,129.9,90.0,74.1,65.8,110.5,110.5,110.3,110.2,110.1,110.1,110.2,110.1,110.1,110.1,110.1,81.0,60.0,78.4,45.4,39.2,25.0,23.4,20.4,11.6,10.46,6.0,1.0,1.0,1340.202,0.0,904.0,6.0,0.0,0.0,0,B
384,1.905998,2,-1.67282,2.105682,-0.021349,1.257208,-0.012,-0.177,14.532,12.282,24.016927,23.61,0.0,-0.911799,0.244859,0.800386,-206.697804,-0.333519,-0.58152,-0.625355,0.049059,0.038145,0.045162,0.077249,14.0,263.0,1787.0,1763.0,501.0,201.0,253.0,130.2,130.0,130.0,129.9,129.9,129.9,109.0,76.9,155.9,110.4,110.6,110.2,110.2,110.1,110.2,110.2,110.1,110.0,110.1,110.0,32.0,61.0,74.8,45.3,39.2,28.7,23.2,20.5,11.5,10.12,2.0,1.0,2.0,1096.418,0.0,904.0,7.0,0.0,0.0,0,B
385,1.767985,26,0.335218,2.294161,-0.007653,1.57282,-0.012,-0.177,14.487,13.089,24.012858,23.71,0.0,-1.132158,0.714924,0.807162,-176.628972,-0.389105,-0.525934,-0.52684,0.045555,0.038145,0.045162,0.087755,131.0,214.0,1788.0,1762.0,501.0,200.9,205.0,130.1,129.9,130.0,129.9,130.0,129.9,90.0,77.1,65.5,110.4,110.5,110.3,110.1,110.2,110.3,110.1,110.0,110.0,110.1,110.1,141.0,60.0,62.3,45.2,39.3,25.6,23.2,20.2,8.4,6.96,2.0,0.0,1.0,1477.193,1720.0,910.0,6.0,1.0,1.0,0,B
386,0.463049,1,20.12235,1.889392,0.15615,1.908223,0.1007,0.3042,14.666,11.974,23.874512,23.52,0.0,16.064555,3.058525,-1.520289,-202.479745,0.400214,0.581422,0.597619,0.045641,0.034527,0.031256,-0.051293,39.0,251.0,1787.0,1763.0,501.0,201.0,242.0,130.1,130.0,129.9,129.9,129.9,129.9,89.0,76.7,79.0,110.4,110.6,110.3,110.2,110.1,110.1,110.1,110.1,110.0,110.1,110.0,18.0,60.0,62.5,45.5,40.2,25.0,23.7,20.3,11.5,10.14,8.0,1.0,2.0,1282.086,0.0,914.0,7.0,0.0,0.0,0,A
387,0.617843,26,23.604528,2.282093,0.263529,2.277807,0.1007,0.3042,14.792,12.577,23.885498,23.52,0.0,19.031617,3.837052,-1.677477,-410.168174,0.404427,0.581422,0.614454,0.049152,0.034527,0.031256,0.082811,14.0,251.0,1788.0,1762.0,500.0,201.0,242.0,130.3,130.1,130.1,130.0,130.0,130.0,114.0,74.0,66.5,110.3,110.5,110.3,110.2,110.1,110.2,110.2,110.1,110.0,110.2,110.1,18.0,60.0,64.8,45.2,40.1,27.8,23.7,20.2,11.5,10.14,9.0,1.0,1.0,1046.219,0.0,908.0,7.0,0.0,0.0,0,A
388,1.725289,1,-13.151313,1.598607,0.242748,0.281397,-0.3181,-0.6723,14.563,13.286,24.029134,23.61,0.0,10.916751,-0.635034,2.768984,-204.4041,0.337795,-0.615727,-0.578239,0.049059,0.038145,0.045162,0.09208,185.0,180.0,1802.0,1751.0,501.0,200.9,171.0,130.1,129.9,130.0,129.9,130.0,129.9,91.0,77.0,67.5,110.5,110.5,110.3,110.2,110.2,110.1,110.2,110.1,110.1,110.1,110.1,87.0,61.0,68.0,45.4,39.1,28.7,23.4,20.5,11.5,10.44,12.0,1.0,2.0,1414.361,0.0,902.0,6.0,0.0,0.0,0,B
389,0.770974,1,18.487524,1.844798,0.215783,1.856609,0.1007,0.3042,14.789,12.506,23.929443,23.49,0.0,14.471921,2.72956,-1.481222,-242.807588,0.417066,0.627767,0.622871,0.045641,0.03798,0.031256,0.095788,34.0,257.0,1788.0,1753.0,501.0,201.0,247.0,130.2,130.0,129.9,130.0,130.0,130.0,91.0,47.7,66.5,110.5,110.5,110.3,110.3,110.1,110.2,110.3,110.1,110.0,110.2,110.0,24.0,60.0,76.9,45.3,39.6,25.0,23.4,20.1,7.9,10.1,10.0,1.0,1.0,1477.76,0.0,904.0,7.0,0.0,0.0,0,A
390,1.716606,3,2.396087,2.270759,-0.099753,1.400997,-0.012,-0.177,14.532,12.582,24.016113,23.61,0.0,1.017425,0.594274,0.207491,-209.761615,-0.359174,-0.560141,-0.509707,0.052563,0.041613,0.048636,0.095788,112.0,279.0,1787.0,1762.0,505.0,201.0,267.0,130.1,130.0,129.9,129.9,129.9,129.8,188.0,77.3,55.3,110.4,110.6,110.5,110.3,110.1,110.2,110.1,110.0,110.1,110.2,110.0,49.0,60.0,56.2,45.6,38.8,25.3,22.9,20.2,12.0,10.18,10.0,1.0,2.0,1706.338,0.0,905.0,7.0,0.0,0.0,0,B
