,330X2,330X21,330X25,330X31,330X41,330X42,330X48,330X49,330X51,330X52,330X81,330X94,330X100,330X101,330X102,330X104,330X106,330X107,330X108,330X119,330X120,330X121,330X135,330X140,330X141,330X142,330X167,330X179,330X185,330X188,330X190,330X191,330X195,330X197,330X207,330X208,330X214,330X218,330X224,330X236,330X244,330X248,330X258,330X266,330X267,330X274,330X277,330X288,330X296,330X297,330X298,330X302,330X303,330X315,330X321,330X364,330X384,330X385,330X393,330X394,330X395,330X421,330X422,330X441,330X452,330X458,330X460,330X461,330X462,330X468,330X471,330X472,330X481,330X482,330X488,330X498,330X511,330X512,330X516,330X527,330X538,330X539,330X547,330X548,330X552,330X553,330X554,330X555,330X559,330X561,330X562,330X566,330X568,330X569,330X573,330X574,330X575,330X576,330X580,330X582,330X595,330X603,330X604,330X608,330X610,330X611,330X615,330X643,330X670,330X673,330X689,330X690,330X700,330X713,330X798,330X878,330X899,330X909,330X912,330X932,330X952,330X972,330X1053,330X1077,330X1129,330X1174,330X1202,330X1207,330X1214,330X1226,TOOL
412,84.6,4.42,198.3,96.995,44.1,0.4,39.9,0.4,43.867,0.66,97.488,120.5,4.31,0.34,86.35,85.69,98.6,97.947,97.14,4.4,99.64,99.01,99.14,94.65,99.35,98.74,4.37,97.23,96.5,86.02,89.56,89.16,88.77,97.34,96.64,95.99,95.3,94.73,94.05,4.26,94.79,95.9,96.177,91.47,96.86,95.55,96.95,96.577,92.1,89.83,89.47,89.04,4.7,96.937,96.26,97.05,96.97,96.317,40.0,96.84,96.237,97.03,96.417,98.18,98.46,97.75,8.0,100.85,100.19,99.44,100.4,99.713,101.26,100.617,99.89,99.78,94.63,94.157,93.64,3.364,98.37,97.657,97.36,96.717,95.92,5.99,96.0,95.33,94.55,94.09,93.413,92.63,91.42,90.827,90.14,94.1,88.64,88.027,87.34,86.14,4.32,97.42,96.85,96.23,98.06,97.49,96.85,131,96.34,4.73,0.00014,92.08,94.11,4.37,7.9e-05,65619,1.68,162.5,18.89,20.21,50.53,48.38,2,7.963,5.59,12.72,22.2,22.21,121.7,12.6,B
413,85.0,4.31,199.8,98.031,39.2,0.39,39.8,0.39,38.6,0.43,100.402,136.1,4.11,0.25,87.97,86.28,97.75,96.743,95.82,4.37,98.78,97.757,98.548,91.93,98.57,97.515,4.41,94.765,93.81,87.115,89.76,88.862,87.96,95.5,95.76,94.85,93.98,93.688,92.87,4.18,95.07,96.65,96.543,89.57,97.07,95.24,98.36,97.715,89.56,91.56,90.573,89.54,4.55,97.68,96.74,99.49,99.46,98.39,81.8,100.06,99.032,99.66,98.605,98.73,96.147,94.96,8.9,97.41,96.4,95.24,97.73,96.698,99.62,98.507,97.19,100.03,95.89,94.873,93.79,2.477,101.88,100.828,101.25,100.263,99.02,5.33,100.18,99.243,98.05,98.14,97.17,95.99,94.87,93.955,92.91,89.77,90.72,89.877,88.9,84.57,4.17,98.92,97.855,96.73,98.66,97.653,96.56,154,92.19,4.79,0.00036,90.03,91.86,4.45,9.8e-05,71306,1.66,157.8,18.27,19.47,49.95,48.22,1,7.99,5.29,12.86,22.32,22.34,141.6,0.13,A
414,85.2,4.31,199.8,97.605,39.1,0.39,39.8,0.39,38.75,0.43,98.558,136.3,4.11,0.25,88.18,85.95,97.98,96.66,95.6,4.37,99.0,97.668,98.458,91.93,98.62,97.44,4.41,94.69,93.54,87.04,89.98,88.81,87.68,95.5,95.93,94.815,93.7,93.635,92.57,4.18,94.8,96.64,96.525,89.58,97.22,95.0,98.51,97.692,89.56,91.74,90.49,89.27,4.55,97.667,96.51,99.62,99.59,98.425,81.9,100.21,98.92,99.8,98.475,98.87,96.065,94.68,8.9,97.56,96.297,94.89,97.87,96.595,99.73,98.41,96.88,99.72,96.09,94.798,93.53,2.478,102.02,100.76,101.41,100.205,98.89,5.33,100.38,99.188,97.89,98.21,97.102,95.91,94.92,93.85,92.79,89.77,90.87,89.858,88.79,84.68,4.17,99.09,97.748,96.42,98.88,97.57,96.31,155,92.19,4.78,0.00018,90.03,91.86,4.45,9.3e-05,71306,1.66,157.8,18.28,19.49,49.99,48.25,2,7.995,5.28,12.86,22.32,22.34,139.0,0.13,A
415,84.5,4.42,198.3,97.729,44.3,0.4,39.9,0.4,43.567,0.66,99.862,120.2,4.31,0.34,86.0,85.4,98.11,97.523,96.7,4.4,99.26,98.613,98.797,94.63,99.06,98.397,4.37,97.057,96.31,85.687,89.01,88.7,88.43,97.17,96.37,95.777,95.06,94.55,93.87,4.26,94.6,95.697,95.973,91.47,96.63,95.3,96.75,96.34,92.11,89.49,89.197,88.94,4.7,96.703,96.08,96.72,96.62,96.037,40.0,96.56,95.967,96.82,96.203,97.82,98.2,97.48,7.9,100.51,99.937,99.24,100.01,99.447,100.91,100.333,99.61,99.51,94.26,93.87,93.51,3.366,98.1,97.503,97.12,96.593,95.93,5.99,95.67,95.16,94.52,93.77,93.283,92.66,91.2,90.75,90.18,94.12,88.32,87.877,87.33,85.82,4.31,96.93,96.52,96.08,97.61,97.187,96.73,130,96.34,4.73,0.00025,92.08,94.11,4.37,8.6e-05,70156,1.68,162.5,18.89,20.21,50.53,48.38,1,7.963,5.59,12.72,22.21,22.21,124.7,12.6,B
416,84.5,4.42,198.3,96.953,44.0,0.4,39.9,0.4,43.867,0.66,97.412,120.5,4.31,0.34,86.12,85.38,98.26,97.597,96.85,4.4,99.37,98.737,98.84,94.63,99.23,98.52,4.37,97.1,96.29,85.73,89.29,88.837,88.52,97.31,96.54,95.873,95.14,94.603,93.9,4.26,94.67,95.8,96.117,91.47,96.81,95.36,96.91,96.5,92.11,89.62,89.2,88.81,4.7,96.9,96.15,97.02,96.93,96.247,40.0,96.83,96.153,97.06,96.357,98.21,98.423,97.55,7.9,100.86,100.157,99.31,100.37,99.697,101.29,100.557,99.65,99.54,94.3,93.76,93.22,3.375,98.31,97.61,97.44,96.743,96.03,5.99,96.0,95.33,94.63,94.01,93.357,92.72,91.45,90.81,90.18,94.12,88.52,87.983,87.42,86.02,4.31,97.06,96.43,95.78,97.76,97.08,96.38,131,96.34,4.73,0.00015,92.08,94.11,4.37,7.9e-05,70156,1.68,162.5,18.89,20.21,50.53,48.38,2,7.97,5.59,12.72,22.2,22.21,121.6,12.61,B
417,84.6,4.42,198.3,97.801,44.2,0.4,39.9,0.4,43.533,0.66,99.866,120.4,4.31,0.34,86.14,85.44,98.27,97.683,97.07,4.4,99.34,98.767,98.913,94.65,99.19,98.55,4.37,97.083,96.32,85.75,89.16,88.76,88.45,97.24,96.51,95.863,95.16,94.63,93.97,4.26,94.7,95.803,96.097,91.47,96.74,95.44,96.85,96.53,92.11,89.67,89.283,88.94,4.7,96.9,96.18,96.98,96.86,96.25,40.0,96.83,96.173,97.04,96.377,98.09,98.37,97.54,7.9,100.66,100.1,99.31,100.11,99.607,101.03,100.46,99.7,99.59,94.24,93.873,93.49,3.367,98.13,97.54,97.18,96.593,96.01,5.99,95.82,95.24,94.68,93.92,93.3,92.73,91.39,90.78,90.22,94.12,88.39,87.943,87.48,85.92,4.31,97.06,96.57,96.11,97.69,97.203,96.75,130,96.34,4.73,0.00026,92.08,94.11,4.37,8.3e-05,70732,1.68,162.5,18.89,20.21,50.52,48.38,1,7.967,5.59,12.73,22.21,22.21,124.7,12.6,B
418,84.5,4.42,198.3,97.001,44.0,0.4,39.9,0.4,43.833,0.66,97.502,120.5,4.31,0.34,86.35,85.46,98.24,97.717,97.03,4.4,99.32,98.76,98.92,94.65,99.13,98.577,4.37,97.173,96.54,85.87,89.52,88.98,88.53,97.26,96.48,95.943,95.36,94.7,94.1,4.26,94.82,95.857,96.133,91.47,96.75,95.58,96.88,96.57,92.11,89.77,89.323,88.93,4.7,96.983,96.34,97.04,96.88,96.303,40.0,96.8,96.16,97.05,96.39,98.22,98.403,97.76,7.9,100.84,100.1,99.49,100.37,99.617,101.19,100.493,99.87,99.73,94.37,93.917,93.4,3.377,98.3,97.56,97.28,96.623,95.9,5.99,95.85,95.187,94.48,93.95,93.34,92.64,91.27,90.733,90.11,94.12,88.51,87.923,87.33,86.0,4.31,97.11,96.623,96.12,97.79,97.26,96.71,131,96.34,4.73,0.00014,92.08,94.12,4.37,7.8e-05,70732,1.68,162.5,18.89,20.21,50.52,48.38,2,7.967,5.59,12.73,22.2,22.2,121.7,12.6,B
419,84.6,4.42,198.3,97.819,44.1,0.4,39.9,0.4,43.5,0.66,99.904,120.5,4.31,0.34,85.87,85.31,98.1,97.62,96.97,4.4,99.24,98.69,98.843,94.63,99.16,98.51,4.37,97.05,96.48,85.657,89.14,88.75,88.36,97.3,96.34,95.827,95.29,94.67,94.12,4.26,94.78,95.757,96.09,91.47,96.55,95.53,96.67,96.51,92.1,89.55,89.19,88.81,4.7,96.863,96.31,96.81,96.71,96.2,40.0,96.64,96.043,96.91,96.277,97.96,98.393,97.74,7.9,100.67,100.133,99.5,100.21,99.677,101.09,100.527,99.89,99.75,94.38,93.893,93.47,3.371,98.13,97.547,97.18,96.7,96.16,5.99,95.73,95.163,94.42,93.91,93.43,92.91,91.3,90.84,90.35,94.12,88.39,88.013,87.53,85.84,4.31,97.12,96.547,95.96,97.57,97.137,96.66,130,96.34,4.73,0.00026,92.08,94.11,4.37,8.3e-05,71307,1.68,162.5,18.89,20.21,50.52,48.38,1,7.97,5.59,12.72,22.2,22.21,124.7,12.6,B
420,84.5,4.42,198.3,97.053,44.0,0.4,39.9,0.4,43.833,0.66,97.528,120.5,4.31,0.34,86.32,85.52,98.46,97.717,96.76,4.4,99.58,98.837,98.96,94.63,99.39,98.597,4.37,97.15,96.3,85.897,89.63,89.093,88.64,97.28,96.49,95.823,95.08,94.577,93.84,4.26,94.59,95.773,96.047,91.47,96.74,95.37,96.87,96.483,92.1,89.84,89.337,88.78,4.7,96.89,96.18,97.0,96.82,96.223,40.0,96.77,96.173,96.99,96.37,98.06,98.377,97.6,7.9,100.76,100.123,99.36,100.26,99.627,101.2,100.537,99.72,99.61,94.63,93.983,93.29,3.374,98.28,97.647,97.38,96.73,95.99,5.99,95.93,95.313,94.58,94.01,93.39,92.66,91.43,90.84,90.14,94.12,88.48,87.94,87.33,85.98,4.31,97.32,96.6,95.8,98.0,97.267,96.44,131,96.34,4.73,0.00014,92.08,94.11,4.37,7.7e-05,71307,1.68,162.5,18.89,20.21,50.53,48.38,2,7.967,5.59,12.73,22.2,22.21,121.8,12.61,B
421,84.6,4.42,198.3,97.851,44.1,0.4,39.9,0.4,43.533,0.66,99.916,120.5,4.31,0.34,86.16,85.62,98.27,97.61,96.9,4.4,99.44,98.717,98.88,94.65,99.18,98.46,4.37,97.097,96.44,85.827,89.22,88.877,88.69,97.27,96.47,95.837,95.24,94.627,94.07,4.26,94.83,95.837,96.12,91.45,96.76,95.57,96.92,96.533,92.11,89.66,89.327,89.15,4.7,96.933,96.36,97.05,96.88,96.277,40.0,96.88,96.21,97.14,96.443,98.1,98.447,97.83,7.9,100.89,100.187,99.53,100.37,99.693,101.31,100.58,99.9,99.79,94.43,93.893,93.42,3.374,98.19,97.533,97.37,96.597,96.05,5.99,95.87,95.19,94.7,93.94,93.273,92.81,91.36,90.7,90.27,94.12,88.41,87.903,87.56,85.93,4.32,97.07,96.507,95.99,97.76,97.153,96.6,130,96.34,4.73,0.00026,92.08,94.11,4.37,8.3e-05,71842,1.68,162.5,18.89,20.21,50.53,48.38,1,7.967,5.59,12.72,22.2,22.21,124.7,12.61,B
422,84.6,4.42,198.3,97.047,44.0,0.4,39.9,0.4,43.8,0.66,97.532,120.5,4.31,0.34,86.2,85.53,98.3,97.743,97.0,4.4,99.37,98.827,98.977,94.65,99.34,98.703,4.37,97.187,96.55,85.853,89.52,89.01,88.56,97.37,96.44,95.943,95.34,94.743,94.09,4.26,94.83,95.89,96.217,91.47,96.82,95.66,96.93,96.65,92.11,89.64,89.307,88.93,4.7,97.023,96.46,97.06,96.9,96.263,40.0,96.79,96.197,97.13,96.43,98.21,98.43,97.52,7.9,100.88,100.16,99.24,100.43,99.68,101.34,100.563,99.61,99.52,94.42,93.94,93.48,3.378,98.08,97.587,97.16,96.57,95.88,5.99,95.73,95.16,94.5,94.05,93.343,92.68,91.15,90.68,90.11,94.12,88.49,87.937,87.4,85.86,4.31,97.27,96.653,96.03,97.86,97.283,96.65,131,96.34,4.73,0.00014,92.08,94.12,4.37,7.6e-05,71842,1.68,162.5,18.89,20.21,50.52,48.38,2,7.967,5.59,12.72,22.2,22.21,121.8,12.6,B
423,84.7,4.42,198.3,97.826,44.2,0.4,39.9,0.4,43.567,0.66,99.892,120.4,4.31,0.34,86.26,85.57,98.37,97.877,97.19,4.4,99.46,98.91,99.043,94.65,99.23,98.683,4.37,97.25,96.6,85.917,89.39,88.95,88.54,97.3,96.55,96.037,95.44,94.817,94.28,4.26,94.98,95.95,96.247,91.47,96.78,95.78,96.93,96.65,92.11,89.8,89.43,89.06,4.7,97.057,96.55,97.07,96.93,96.417,40.0,96.87,96.333,97.17,96.587,98.18,98.587,97.95,7.9,100.9,100.307,99.7,100.44,99.84,101.38,100.733,100.09,99.96,94.6,94.08,93.55,3.34,98.31,97.793,97.38,96.843,96.27,5.98,95.94,95.44,94.92,93.99,93.537,93.0,91.43,90.963,90.47,94.04,88.39,88.083,87.68,85.94,4.31,97.21,96.737,96.23,97.88,97.37,96.8,130,96.34,4.73,0.00024,92.08,94.11,4.37,8.1e-05,72419,1.68,162.5,18.89,20.21,50.53,48.38,1,7.967,5.59,12.73,22.21,22.21,124.7,12.6,B
424,84.6,4.42,198.3,97.122,44.0,0.4,39.9,0.4,43.833,0.66,97.57,120.7,4.31,0.34,86.51,85.47,98.67,97.877,96.99,4.4,99.61,98.917,99.033,94.65,99.4,98.697,4.37,97.263,96.52,85.96,89.69,89.087,88.53,97.39,96.6,95.97,95.3,94.72,94.07,4.26,94.75,95.907,96.21,91.47,96.85,95.6,97.0,96.627,92.11,90.02,89.46,88.94,4.7,97.03,96.39,97.05,97.0,96.333,40.0,96.92,96.28,97.11,96.45,98.27,98.513,97.75,7.9,100.9,100.25,99.46,100.42,99.77,101.32,100.643,99.86,99.73,94.71,94.087,93.49,3.345,98.32,97.71,97.38,96.63,95.81,5.98,95.96,95.21,94.42,93.97,93.27,92.56,91.34,90.69,90.04,94.04,88.5,87.87,87.29,85.99,4.31,97.5,96.773,96.05,98.17,97.433,96.67,131,96.34,4.73,0.00014,92.07,94.11,4.37,7.6e-05,72419,1.68,162.5,18.89,20.21,50.53,48.38,2,7.96,5.59,12.73,22.2,22.21,121.8,12.6,B
425,123.4,5.41,198.7,102.794,37.3,0.52,39.8,0.52,36.825,1.28,104.338,143.2,5.22,0.0,93.76,91.73,108.08,107.04,104.88,4.9,107.59,106.465,105.637,98.91,105.64,104.438,4.8,100.42,98.76,92.87,103.1,102.098,100.79,99.89,97.36,96.198,94.71,96.862,95.32,5.33,96.42,98.338,98.425,99.32,99.83,97.13,99.89,100.228,100.02,101.45,100.55,99.23,5.01,101.102,99.62,105.2,105.1,103.79,53.1,104.42,103.003,103.95,102.603,105.93,104.415,102.63,12.0,105.97,104.54,102.81,104.59,103.205,105.55,104.163,102.38,101.96,107.39,106.335,104.85,3.202,104.28,102.92,105.7,104.233,102.27,5.48,106.03,104.495,102.55,106.12,104.933,103.06,105.72,104.515,102.63,94.0,104.18,103.08,101.24,101.6,4.63,108.76,107.575,105.98,108.79,107.58,105.93,147,101.88,5.26,0.00017,97.01,94.75,4.57,6.3e-05,64935,1.7,163.4,19.03,20.05,50.0,48.2,1,8.0,5.07,12.91,22.78,22.78,147.2,0.17,C
426,83.8,4.29,199.9,98.16,38.9,0.39,39.85,0.38,38.475,0.4,100.044,136.8,4.1,0.24,87.28,86.09,97.98,97.195,96.51,4.38,99.09,98.27,98.928,91.52,98.85,98.012,4.41,95.37,94.5,86.635,89.13,88.412,87.79,95.97,96.37,95.627,94.81,94.44,93.68,4.16,96.03,97.567,97.482,89.31,97.82,96.2,99.08,98.727,89.43,91.04,90.245,89.58,4.49,98.63,97.69,100.19,99.95,99.08,81.3,100.68,99.76,100.04,99.143,98.98,96.43,95.45,8.9,97.58,96.75,95.75,97.57,96.782,99.6,98.64,97.52,99.91,95.54,94.758,94.08,2.433,99.72,98.813,98.96,98.075,97.26,5.32,97.6,96.743,96.0,95.26,94.48,93.75,91.75,91.047,90.39,89.2,87.83,87.145,86.55,81.86,4.16,98.8,97.942,97.21,98.69,97.83,97.15,153,91.55,4.74,0.00014,89.66,91.41,4.43,9.3e-05,12213,1.71,158.0,18.39,19.63,50.5,48.7,1,7.995,5.3,12.89,22.43,22.45,141.1,0.14,A
427,83.8,4.29,199.9,97.708,38.9,0.39,39.8,0.38,38.65,0.4,98.428,136.9,4.1,0.24,87.45,85.97,98.13,97.19,96.32,4.38,99.23,98.278,98.928,91.52,99.02,98.097,4.41,95.49,94.68,86.685,89.3,88.502,87.71,96.07,96.47,95.705,94.89,94.532,93.77,4.16,96.11,97.68,97.585,89.29,97.94,96.43,99.18,98.855,89.43,91.17,90.24,89.38,4.49,98.787,97.91,100.29,100.04,99.133,81.4,100.77,99.852,100.14,99.245,99.12,96.487,95.32,8.9,97.76,96.83,95.64,97.74,96.855,99.7,98.76,97.53,99.84,95.69,94.785,93.93,2.437,99.87,98.975,99.11,98.192,97.23,5.32,97.72,96.822,95.93,95.37,94.595,93.77,91.92,91.175,90.39,89.2,87.91,87.2,86.51,81.94,4.16,98.97,97.98,97.06,98.83,97.845,96.94,154,91.54,4.74,0.00012,89.66,91.41,4.43,9e-05,12213,1.71,158.0,18.39,19.63,50.5,48.7,2,7.995,5.3,12.88,22.43,22.45,138.8,0.14,A
428,83.4,4.29,199.9,97.747,39.2,0.38,39.8,0.38,38.65,0.39,100.248,135.9,4.09,0.24,86.47,85.06,97.16,96.405,95.43,4.37,98.24,97.468,98.11,91.49,98.06,97.285,4.41,94.767,93.83,85.838,88.29,87.598,86.78,95.38,95.8,95.02,94.09,93.822,92.94,4.16,95.29,96.993,96.858,89.28,97.27,95.47,98.47,98.118,89.4,90.19,89.51,88.58,4.49,98.078,97.06,99.61,99.38,98.54,81.4,100.04,99.228,99.38,98.537,98.43,95.82,94.91,8.9,97.05,96.188,95.23,97.08,96.193,99.0,98.1,97.08,99.39,94.68,93.922,92.98,2.452,99.16,98.26,98.38,97.522,96.6,5.33,96.95,96.155,95.31,94.76,93.95,93.12,91.25,90.532,89.79,89.27,87.27,86.635,86.0,81.39,4.16,97.99,97.168,96.19,97.86,97.037,96.05,154,91.53,4.74,0.00038,89.65,91.4,4.43,0.00011,12840,1.71,158.0,18.4,19.63,50.5,48.7,1,7.992,5.3,12.89,22.43,22.44,141.4,0.14,A
429,85.3,4.42,198.3,97.068,39.3,0.39,39.9,0.39,38.95,0.66,97.966,135.4,4.29,0.33,86.23,84.8,97.89,96.938,95.82,4.37,98.95,97.975,97.993,93.8,98.67,97.737,4.37,96.478,95.2,85.513,89.57,88.74,87.89,97.07,96.4,95.398,93.99,94.37,92.92,4.25,93.91,95.92,96.445,90.53,97.58,95.19,97.83,97.155,91.35,89.89,89.097,88.31,4.72,97.683,96.26,98.07,97.62,96.585,39.9,97.54,96.4,97.59,96.458,98.55,98.252,96.62,8.0,101.15,99.88,98.29,100.61,99.425,101.48,100.328,98.72,98.6,94.29,93.445,92.5,3.264,98.78,97.678,98.0,97.01,95.61,6.02,96.65,95.627,94.31,94.89,93.942,92.58,92.43,91.478,90.26,92.37,89.55,88.753,87.56,87.07,4.24,96.79,95.965,94.88,97.52,96.565,95.45,155,95.83,4.73,0.00015,91.37,93.47,4.36,7.8e-05,3051,1.68,162.4,18.88,20.2,50.54,48.39,2,7.965,5.62,12.73,22.22,22.22,138.2,12.61,B
430,84.2,4.28,200.0,97.927,38.9,0.4,39.8,0.39,38.575,0.39,98.72,136.8,4.08,0.25,86.5,83.83,97.94,96.74,94.32,4.39,99.05,97.648,98.422,91.67,98.94,97.647,4.42,95.218,93.01,85.647,88.53,87.525,85.57,96.34,96.83,95.513,93.37,94.352,92.21,4.15,94.62,97.692,97.475,89.16,98.45,94.89,99.75,98.91,89.32,90.51,89.373,87.28,4.5,98.855,96.52,100.84,100.49,99.172,81.4,101.18,99.83,100.48,99.13,99.43,96.35,93.99,8.9,97.98,96.693,94.39,97.95,96.69,99.94,98.6,96.29,98.59,95.17,93.988,91.95,2.433,99.88,98.767,99.05,97.922,95.65,5.32,97.65,96.577,94.36,95.45,94.355,92.2,91.88,90.9,88.83,89.16,87.9,86.965,85.11,82.0,4.15,98.6,97.303,95.2,98.56,97.282,95.22,154,91.57,4.73,0.00013,89.55,91.56,4.43,9.1e-05,24814,1.71,158.1,18.41,19.65,50.52,48.73,1,7.998,5.3,12.89,22.45,22.46,139.3,0.14,A
431,84.5,4.28,200.0,98.332,38.7,0.4,39.85,0.4,38.425,0.39,98.7,138.0,4.08,0.25,86.53,85.04,97.73,97.013,95.93,4.39,98.9,97.965,98.722,91.67,98.79,97.963,4.42,95.472,94.48,85.79,88.5,87.7,86.83,96.21,96.7,95.772,94.77,94.6,93.69,4.15,96.14,97.99,97.762,89.17,98.25,96.5,99.57,99.205,89.32,90.32,89.502,88.54,4.5,99.07,97.79,100.66,100.39,99.438,81.4,101.13,100.12,100.38,99.447,99.3,96.61,95.31,8.9,97.86,96.93,95.65,97.8,96.9,99.79,98.797,97.44,99.75,95.04,94.18,93.24,2.435,99.87,98.968,99.03,98.185,97.05,5.32,97.68,96.852,95.74,95.38,94.547,93.52,91.83,91.097,90.23,89.16,87.87,87.153,86.36,81.92,4.15,98.45,97.498,96.44,98.37,97.463,96.47,153,91.57,4.74,0.00012,89.55,91.56,4.44,8.7e-05,24814,1.71,158.1,18.41,19.65,50.53,48.73,2,7.995,5.3,12.9,22.45,22.46,139.2,0.14,A
432,83.7,4.28,200.0,97.695,39.3,0.39,39.8,0.39,38.675,0.39,100.274,135.7,4.08,0.25,85.81,84.31,97.01,96.22,95.2,4.39,98.15,97.343,98.035,91.63,98.09,97.215,4.41,94.832,93.95,85.138,87.68,86.97,86.12,95.59,95.98,95.16,94.33,93.972,93.18,4.15,95.55,97.205,97.135,89.13,97.58,95.93,98.89,98.447,89.28,89.63,88.873,87.94,4.49,98.38,97.51,99.96,99.65,98.653,81.4,100.26,99.3,99.55,98.588,98.55,95.832,94.55,8.9,97.16,96.165,94.88,97.06,96.1,99.16,98.067,96.74,99.09,94.41,93.528,92.51,2.458,99.17,98.16,98.37,97.375,96.23,5.33,96.92,96.008,94.94,94.7,93.782,92.76,91.26,90.347,89.38,89.23,87.22,86.488,85.6,81.38,4.15,97.7,96.85,95.85,97.66,96.815,95.85,154,91.52,4.73,0.00036,89.51,91.5,4.43,0.0001,25442,1.71,158.1,18.41,19.65,50.52,48.73,1,7.992,5.3,12.9,22.45,22.46,141.4,0.14,A
433,85.2,4.28,200.0,98.289,39.3,0.4,39.8,0.39,38.4,0.4,99.574,135.5,4.08,0.24,87.22,84.1,98.89,97.412,94.93,4.39,100.19,98.653,99.355,91.74,100.07,98.56,4.42,95.95,93.47,86.14,89.25,88.028,85.9,97.28,97.7,96.195,93.8,94.993,92.66,4.16,95.04,98.213,98.095,89.23,99.15,95.38,100.52,99.427,89.37,91.2,89.897,87.69,4.5,99.317,96.92,101.62,101.41,99.735,81.4,102.07,100.557,101.42,99.853,100.35,97.02,94.54,8.9,98.85,97.243,94.91,98.82,97.233,100.85,99.218,96.89,99.13,96.12,94.665,92.32,2.445,100.72,99.303,99.93,98.552,96.27,5.33,98.52,97.162,94.88,96.26,94.947,92.78,92.72,91.472,89.4,89.16,88.79,87.57,85.57,82.78,4.15,99.46,97.97,95.53,99.44,97.957,95.51,153,91.63,4.74,0.00018,89.65,91.61,4.44,9.9e-05,35914,1.71,158.1,18.41,19.64,50.51,48.73,2,7.998,5.3,12.9,22.45,22.45,140.5,0.13,A
434,83.9,4.28,200.0,97.597,39.4,0.39,39.8,0.39,38.725,0.39,100.198,135.3,4.08,0.24,85.82,84.16,96.85,96.053,95.05,4.38,98.13,97.297,98.015,91.65,98.03,97.222,4.41,94.9,93.91,84.99,87.71,86.845,85.93,95.55,95.97,95.185,94.23,93.983,93.07,4.15,95.42,97.18,97.058,89.13,97.47,95.73,98.79,98.315,89.29,89.61,88.725,87.76,4.49,98.232,97.27,99.8,99.42,98.553,81.4,100.27,99.297,99.51,98.532,98.5,95.813,94.57,8.9,97.17,96.188,94.9,97.14,96.167,99.22,98.19,96.88,99.19,94.42,93.445,92.35,2.465,99.14,98.222,98.37,97.433,96.31,5.33,96.9,96.023,94.99,94.62,93.797,92.82,91.09,90.31,89.46,89.21,87.16,86.463,85.64,81.27,4.15,97.7,96.735,95.65,97.74,96.733,95.64,154,91.53,4.73,0.00037,89.52,91.52,4.44,0.0001,40539,1.71,158.1,18.41,19.65,50.52,48.72,1,7.998,5.31,12.9,22.45,22.45,141.3,0.14,A
435,83.9,4.28,200.0,97.079,39.3,0.39,39.825,0.39,38.9,0.39,97.894,135.7,4.08,0.24,85.74,83.68,97.02,95.987,94.57,4.38,98.25,97.22,97.888,91.65,98.17,97.123,4.41,94.683,93.34,84.873,87.61,86.723,85.48,95.55,95.94,94.95,93.59,93.742,92.45,4.15,94.86,96.918,96.817,89.13,97.44,95.23,98.77,98.135,89.29,89.53,88.565,87.24,4.49,98.043,96.73,99.72,99.34,98.305,81.4,100.24,99.13,99.48,98.46,98.45,95.705,94.47,8.9,97.1,96.148,94.82,97.12,96.12,99.18,98.1,96.73,98.97,94.32,93.313,91.86,2.468,99.12,98.093,98.34,97.325,96.11,5.33,96.87,95.91,94.82,94.59,93.66,92.6,91.04,90.19,89.23,89.21,87.1,86.343,85.49,81.22,4.15,97.66,96.588,95.12,97.67,96.578,95.13,155,91.53,4.73,0.00018,89.52,91.52,4.44,9.8e-05,40539,1.71,158.1,18.41,19.65,50.52,48.73,2,7.992,5.31,12.89,22.45,22.45,138.1,0.13,A
436,83.9,4.29,200.0,99.049,38.3,0.39,39.825,0.39,38.15,0.4,100.226,139.0,4.09,0.24,87.49,84.47,98.82,97.635,95.42,4.39,100.1,98.852,99.568,91.54,99.97,98.763,4.42,95.835,93.78,86.415,89.37,88.3,86.37,96.97,97.44,96.24,94.23,95.123,93.15,4.16,95.64,98.48,98.572,89.04,99.53,96.13,100.63,99.815,89.18,91.3,90.145,88.14,4.5,99.58,97.44,101.11,100.88,99.597,81.3,101.4,100.04,100.68,99.38,99.58,96.61,94.5,8.9,97.77,96.567,94.55,97.9,96.72,99.59,98.282,96.23,98.88,96.2,94.948,92.8,2.475,100.85,99.602,100.26,99.005,96.92,5.33,98.94,97.735,95.72,96.72,95.565,93.55,93.39,92.282,90.36,89.2,89.3,88.308,86.5,83.18,4.15,99.45,98.198,95.99,99.39,98.138,95.93,152,91.49,4.75,0.00035,89.4,91.42,4.44,0.0001,54911,1.68,158.0,18.38,19.61,50.43,48.66,1,7.99,5.31,12.88,22.41,22.42,141.4,0.14,A
