,520X3,520X7,520X8,520X31,520X32,520X33,520X72,520X76,520X77,520X78,520X83,520X91,520X137,520X177,520X252,520X258,520X259,520X260,520X262,520X263,520X264,520X267,520X287,520X289,520X290,520X293,520X294,520X295,520X296,520X297,520X305,520X306,520X307,520X308,520X309,520X380,520X389,520X392,520X399,520X408,520X411,520X432,null_count,TOOL
470,531.0,141.0,73.0,491.0,492.0,489.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,9049.0,463.5,14.2,14.4,14.8,14.5,14.5,14.8,15.0,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.3,0.0,0.0,0.1,0.0,0.0,44.8,48.9,14.52,5.0,5.64,5.55,7.0,0,8
471,529.0,142.0,67.0,490.0,491.0,489.0,490.0,495.0,496.0,493.0,487.0,495.0,3.0,131.0,465.9,16.0,15.7,16.2,16.0,16.1,16.1,16.4,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.0,44.6,51.8,14.57,5.0,5.67,5.53,15.0,0,13
472,529.0,144.0,77.0,490.0,491.0,488.0,491.0,493.0,495.0,492.0,487.0,495.0,4.0,5307.0,458.2,13.6,13.5,13.7,13.4,12.5,12.6,13.0,40.1,40.1,40.0,9.4,9.3,9.4,9.3,9.4,0.1,0.0,0.1,0.0,0.1,46.2,51.5,14.5,5.0,5.67,5.55,3.0,0,10
473,530.0,143.0,71.0,489.0,491.0,487.0,489.0,498.0,498.0,498.0,487.0,495.0,1.0,789.0,465.9,16.0,15.7,16.3,15.9,16.5,16.2,15.7,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.0,45.0,51.9,14.57,5.0,5.65,5.52,15.0,0,12
474,530.0,145.0,77.0,491.0,492.0,489.0,491.0,493.0,494.0,492.0,487.0,495.0,3.0,1852.0,458.7,14.8,14.6,15.1,14.8,15.2,14.8,15.2,40.0,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,49.6,14.55,5.0,5.7,5.61,10.0,0,7
475,531.0,143.0,71.0,490.0,491.0,489.0,490.0,498.0,498.0,498.0,487.0,495.0,2.0,7285.0,456.6,14.3,14.2,15.0,14.4,14.7,14.2,14.6,40.2,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.0,0.0,0.1,0.0,0.0,45.6,50.8,14.64,10.0,5.69,5.58,9.0,0,12
476,530.0,143.0,69.0,490.0,491.0,489.0,490.0,498.0,498.0,498.0,487.0,495.0,1.0,790.0,465.9,16.3,15.9,16.3,16.1,16.4,15.9,16.3,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.0,44.6,51.8,14.57,5.0,5.66,5.53,15.0,0,13
477,530.0,144.0,76.0,491.0,492.0,490.0,489.0,498.0,498.0,498.0,487.0,495.0,2.0,7119.0,456.6,14.7,14.8,15.3,14.9,15.1,14.9,15.0,40.2,40.2,40.1,9.7,9.6,9.7,9.6,9.6,0.1,0.0,0.1,0.0,0.1,45.6,50.8,14.64,10.0,5.69,5.58,9.0,0,15
478,531.0,145.0,83.0,490.0,491.0,489.0,491.0,493.0,495.0,492.0,487.0,495.0,1.0,2437.0,458.8,14.8,14.6,15.0,15.0,15.0,14.8,14.8,40.0,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,49.3,14.49,5.0,5.67,5.56,10.0,0,8
479,530.0,142.0,77.0,490.0,491.0,489.0,489.0,498.0,498.0,498.0,487.0,495.0,1.0,550.0,465.8,16.2,15.8,16.2,16.2,16.2,16.0,16.3,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.0,44.6,51.5,14.57,5.0,5.65,5.52,15.0,0,14
480,530.0,144.0,76.0,490.0,492.0,488.0,489.0,498.0,498.0,498.0,487.0,495.0,1.0,556.0,465.8,16.1,16.2,16.3,16.1,15.9,16.1,16.4,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.1,44.6,51.7,14.57,5.0,5.65,5.51,15.0,0,15
481,530.0,144.0,72.0,490.0,492.0,490.0,489.0,498.0,498.0,498.0,487.0,495.0,1.0,562.0,465.9,15.8,16.0,16.3,16.2,15.7,15.9,16.1,40.0,40.0,40.0,9.5,9.5,9.6,9.5,9.5,0.0,0.0,0.1,0.0,0.0,45.7,52.0,14.57,5.0,5.65,5.54,15.0,0,11
482,529.0,145.0,77.0,490.0,492.0,488.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,9056.0,463.4,14.6,14.6,14.7,14.7,14.9,14.6,14.8,40.0,40.0,39.9,9.3,9.4,9.4,9.3,9.4,0.0,0.0,0.1,0.0,0.0,44.8,48.8,14.52,5.0,5.64,5.53,7.0,0,10
483,529.0,144.0,73.0,490.0,491.0,488.0,490.0,496.0,497.0,494.0,487.0,495.0,3.0,572.0,464.6,14.2,14.1,14.7,14.1,14.4,14.0,14.7,40.1,40.1,40.0,9.5,9.5,9.6,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,45.7,48.1,14.48,0.0,5.68,5.56,7.0,0,14
484,530.0,144.0,76.0,490.0,491.0,488.0,490.0,495.0,497.0,494.0,487.0,495.0,4.0,6942.0,456.6,14.7,14.4,14.9,14.7,15.1,14.6,14.5,40.2,40.2,40.1,9.7,9.6,9.7,9.6,9.6,0.0,0.0,0.1,0.0,0.0,45.6,50.8,14.64,10.0,5.69,5.58,9.0,0,14
485,530.0,144.0,76.0,490.0,492.0,488.0,490.0,496.0,496.0,495.0,487.0,495.0,1.0,445.0,465.9,16.0,16.1,16.3,16.0,16.4,16.3,16.3,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.0,44.6,51.1,14.57,5.0,5.66,5.52,15.0,0,15
486,530.0,144.0,66.0,491.0,492.0,490.0,490.0,495.0,497.0,494.0,487.0,495.0,4.0,185.0,465.8,15.6,15.5,16.0,16.0,16.1,16.0,16.4,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.0,45.7,52.0,14.57,5.0,5.66,5.53,15.0,0,11
487,537.0,145.0,66.0,490.0,492.0,489.0,490.0,495.0,497.0,493.0,487.0,495.0,4.0,331.0,464.6,14.2,13.8,14.6,13.8,14.1,14.1,14.3,40.1,40.1,40.0,9.5,9.5,9.6,9.5,9.5,0.0,0.0,0.0,-0.1,-0.1,45.7,48.3,14.48,0.0,5.69,5.58,7.0,0,13
488,534.0,144.0,70.0,490.0,492.0,489.0,490.0,495.0,496.0,493.0,486.0,495.0,1.0,224.0,464.6,14.1,13.8,14.2,13.8,13.9,13.9,13.8,40.1,40.1,40.0,9.5,9.5,9.6,9.5,9.5,-0.1,0.0,0.0,-0.1,-0.1,46.4,48.6,14.48,0.0,5.69,5.6,7.0,0,11
489,531.0,144.0,69.0,493.0,494.0,492.0,490.0,494.0,495.0,492.0,487.0,496.0,1.0,8403.0,463.7,14.5,14.7,14.8,14.7,14.7,14.7,14.9,39.9,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.0,0.0,0.0,45.7,48.1,14.52,5.0,5.69,5.6,6.0,0,6
490,529.0,143.0,78.0,494.0,495.0,491.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,2324.0,458.6,15.0,14.7,15.0,14.8,14.8,14.8,14.7,40.0,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,49.9,14.49,5.0,5.68,5.55,10.0,0,9
491,530.0,144.0,79.0,490.0,492.0,488.0,491.0,493.0,495.0,492.0,487.0,495.0,2.0,5301.0,458.2,13.4,13.4,13.7,13.5,13.0,12.6,12.6,40.1,40.1,40.0,9.3,9.3,9.4,9.3,9.4,0.1,0.1,0.1,0.1,0.1,46.2,52.3,14.5,5.0,5.67,5.55,3.0,0,9
492,530.0,144.0,75.0,490.0,491.0,489.0,490.0,496.0,497.0,494.0,487.0,495.0,1.0,6296.0,456.6,14.6,14.7,15.2,15.2,14.7,14.8,15.2,40.2,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.1,0.0,0.1,0.0,0.1,45.6,50.8,14.64,5.0,5.71,5.58,9.0,0,15
493,529.0,144.0,75.0,491.0,492.0,489.0,490.0,496.0,497.0,494.0,487.0,495.0,1.0,2587.0,457.7,15.2,14.9,15.3,14.9,15.3,15.0,15.2,40.1,40.2,40.1,9.6,9.5,9.6,9.5,9.5,0.1,0.1,0.1,0.1,0.1,45.9,52.4,14.47,0.0,5.66,5.55,10.0,0,15
494,558.0,145.0,69.0,490.0,491.0,488.0,490.0,496.0,497.0,494.0,487.0,495.0,3.0,6302.0,456.6,14.5,14.3,14.9,14.2,14.5,14.4,14.4,40.1,40.2,40.1,9.6,9.6,9.7,9.6,9.7,0.0,0.0,0.1,0.0,0.0,45.6,50.7,14.64,5.0,5.7,5.59,9.0,0,11
495,545.0,145.0,69.0,491.0,492.0,489.0,490.0,495.0,496.0,493.0,486.0,495.0,3.0,2589.0,457.6,14.8,14.4,15.1,14.6,14.8,14.5,14.8,40.1,40.2,40.1,9.5,9.5,9.6,9.5,9.5,0.1,0.1,0.1,0.1,0.1,45.9,52.5,14.46,0.0,5.64,5.54,10.0,0,12
496,562.0,143.0,71.0,493.0,495.0,491.0,490.0,496.0,496.0,495.0,487.0,496.0,1.0,9256.0,463.7,14.8,14.3,14.9,14.8,14.8,14.6,14.8,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.0,0.0,0.0,45.7,50.2,14.52,5.0,5.66,5.58,7.0,0,6
497,576.0,143.0,71.0,493.0,494.0,490.0,491.0,496.0,496.0,496.0,487.0,495.0,2.0,2474.0,465.4,14.2,14.0,14.2,14.1,14.1,14.0,14.0,40.1,40.1,40.1,9.4,9.4,9.4,9.4,9.4,0.0,0.0,0.0,-0.1,0.0,45.2,52.5,14.43,5.0,5.44,5.42,4.0,0,6
498,530.0,144.0,75.0,491.0,492.0,490.0,490.0,497.0,497.0,495.0,487.0,495.0,2.0,1727.0,457.6,14.7,14.7,15.1,14.9,14.9,14.6,14.9,40.1,40.2,40.1,9.5,9.5,9.6,9.5,9.5,0.1,0.1,0.1,0.1,0.1,45.9,52.5,14.46,0.0,5.64,5.52,10.0,0,15
499,575.0,142.0,71.0,492.0,494.0,490.0,491.0,496.0,496.0,496.0,487.0,495.0,3.0,9257.0,463.6,14.6,14.5,14.8,14.4,14.8,14.9,14.9,40.0,40.0,39.9,9.3,9.4,9.5,9.3,9.4,0.0,0.0,0.0,0.0,0.0,45.0,48.4,14.52,5.0,5.67,5.57,7.0,0,7
0,531.0,146.0,76.0,491.0,492.0,489.0,490.0,495.0,497.0,494.0,487.0,495.0,2.0,1731.0,457.6,15.1,14.6,15.1,14.8,14.9,14.8,14.9,40.1,40.2,40.1,9.5,9.5,9.6,9.5,9.5,0.1,0.1,0.1,0.1,0.1,45.9,52.5,14.46,0.0,5.64,5.55,10.0,0,14
1,549.0,145.0,71.0,491.0,492.0,489.0,490.0,495.0,497.0,494.0,487.0,495.0,1.0,5422.0,456.6,14.3,14.6,15.1,14.4,14.8,14.6,14.8,40.2,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.0,0.0,0.1,0.0,0.0,45.6,50.7,14.64,5.0,5.7,5.59,9.0,0,13
2,531.0,144.0,77.0,490.0,492.0,488.0,491.0,493.0,495.0,492.0,487.0,495.0,3.0,2122.0,465.4,13.7,13.8,14.2,13.7,14.2,14.0,14.2,40.1,40.1,40.1,9.4,9.4,9.4,9.4,9.4,-0.1,0.0,0.0,-0.1,-0.1,45.2,53.5,14.44,10.0,5.47,5.42,4.0,0,9
3,531.0,143.0,72.0,491.0,492.0,489.0,491.0,493.0,495.0,491.0,487.0,495.0,4.0,8712.0,463.6,14.0,14.3,14.7,14.1,14.4,14.7,14.7,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.1,0.0,0.0,44.8,49.0,14.52,5.0,5.66,5.56,7.0,0,8
4,530.0,144.0,78.0,491.0,492.0,490.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,2375.0,458.6,14.6,14.7,15.0,14.4,15.1,14.8,14.8,40.1,40.1,40.0,9.5,9.5,9.5,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,50.3,14.49,5.0,5.67,5.55,10.0,0,10
5,530.0,144.0,72.0,490.0,492.0,490.0,489.0,498.0,498.0,498.0,487.0,495.0,1.0,537.0,465.9,16.0,16.1,16.3,16.2,16.3,16.3,16.4,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.0,45.7,52.2,14.57,5.0,5.64,5.53,15.0,0,11
6,531.0,144.0,71.0,492.0,494.0,491.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,8924.0,463.6,14.7,14.4,14.8,14.6,14.7,14.5,14.9,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.0,0.0,0.0,45.7,48.9,14.52,5.0,5.63,5.56,7.0,0,6
7,,,,,,,,,,,,,,736.0,465.8,15.6,15.7,16.2,15.9,16.2,15.9,16.4,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.1,0.0,0.1,0.0,0.1,44.6,51.9,14.57,5.0,5.67,5.53,15.0,13,15
8,,,,,,,,,,,,,,7232.0,456.6,15.1,14.6,15.1,14.5,15.0,14.7,14.9,40.1,40.2,40.1,9.7,9.6,9.7,9.5,9.6,0.0,0.0,0.1,0.0,0.0,45.6,50.7,14.64,10.0,5.7,5.58,9.0,13,15
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,11
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,11
11,530.0,143.0,68.0,490.0,492.0,490.0,489.0,497.0,497.0,494.0,486.0,495.0,1.0,208.0,465.9,15.6,15.3,16.0,16.0,15.8,16.0,16.1,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.0,45.7,51.6,14.57,5.0,5.66,5.54,15.0,0,11
12,535.0,142.0,72.0,489.0,490.0,487.0,489.0,498.0,498.0,498.0,487.0,495.0,2.0,7034.0,456.6,14.7,14.4,15.1,14.5,14.8,14.6,14.3,40.1,40.2,40.1,9.6,9.6,9.7,9.5,9.7,0.1,0.0,0.1,0.0,0.0,45.6,50.9,14.64,10.0,5.69,5.59,9.0,0,11
13,529.0,144.0,72.0,489.0,491.0,487.0,489.0,498.0,498.0,498.0,487.0,495.0,1.0,538.0,465.8,16.2,16.1,16.2,15.8,16.2,16.0,16.3,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.0,45.0,51.6,14.57,5.0,5.65,5.54,15.0,0,12
14,530.0,145.0,74.0,490.0,492.0,489.0,490.0,495.0,497.0,493.0,487.0,495.0,2.0,344.0,464.6,14.5,14.1,15.0,14.1,14.6,14.5,14.7,40.1,40.1,40.0,9.5,9.5,9.6,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,45.7,48.0,14.48,0.0,5.69,5.57,7.0,0,14
15,542.0,144.0,74.0,493.0,494.0,491.0,491.0,496.0,496.0,496.0,488.0,496.0,3.0,9269.0,463.6,14.4,14.4,14.9,14.9,14.7,14.8,15.0,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.1,0.0,0.0,44.8,48.6,14.52,5.0,5.64,5.55,7.0,0,9
16,530.0,142.0,74.0,492.0,493.0,491.0,491.0,496.0,496.0,496.0,488.0,496.0,1.0,2487.0,465.4,14.1,13.9,14.2,14.0,14.4,14.1,14.4,40.1,40.1,40.1,9.4,9.4,9.4,9.4,9.4,0.0,0.0,0.0,0.0,0.0,45.2,54.4,14.43,10.0,5.43,5.4,4.0,0,9
17,530.0,144.0,78.0,490.0,491.0,488.0,491.0,493.0,495.0,492.0,487.0,495.0,3.0,2148.0,465.3,13.7,13.8,14.1,14.1,14.3,13.9,14.3,40.1,40.1,40.1,9.4,9.4,9.5,9.4,9.4,0.0,0.0,0.0,-0.1,0.0,45.2,52.2,14.44,5.0,5.45,5.41,4.0,0,9
18,530.0,141.0,74.0,493.0,494.0,492.0,491.0,496.0,496.0,496.0,488.0,496.0,2.0,9270.0,463.6,14.8,14.4,14.9,14.7,15.0,14.9,14.6,40.0,40.0,39.9,9.3,9.4,9.4,9.3,9.4,0.0,0.0,0.0,0.0,0.0,44.8,48.6,14.52,5.0,5.65,5.54,7.0,0,10
19,530.0,141.0,77.0,494.0,495.0,492.0,491.0,496.0,496.0,496.0,488.0,496.0,1.0,2493.0,465.4,14.1,13.8,14.1,13.8,14.3,14.0,14.3,40.1,40.1,40.1,9.4,9.4,9.5,9.4,9.4,0.0,0.0,0.0,-0.1,0.0,45.2,52.3,14.44,5.0,5.42,5.4,4.0,0,10
20,530.0,145.0,73.0,490.0,492.0,489.0,491.0,493.0,495.0,491.0,487.0,495.0,4.0,8738.0,463.6,14.6,14.4,14.7,14.7,14.9,14.7,15.0,39.9,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.0,0.0,0.0,44.8,49.0,14.52,5.0,5.64,5.55,7.0,0,8
21,565.0,144.0,71.0,493.0,494.0,491.0,491.0,496.0,496.0,496.0,488.0,496.0,2.0,9276.0,463.6,14.8,14.6,14.8,14.5,15.0,14.6,14.4,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.1,0.0,0.0,45.7,50.3,14.52,5.0,5.66,5.57,7.0,0,6
22,575.0,144.0,71.0,493.0,495.0,491.0,491.0,496.0,496.0,496.0,488.0,496.0,3.0,2494.0,465.4,14.0,13.9,14.2,13.8,13.8,14.1,14.3,40.1,40.1,40.1,9.4,9.4,9.4,9.4,9.4,0.0,0.0,0.0,-0.1,0.0,45.2,52.5,14.43,5.0,5.44,5.41,4.0,0,6
23,531.0,144.0,74.0,494.0,495.0,492.0,491.0,496.0,496.0,496.0,488.0,496.0,1.0,9158.0,463.5,14.7,14.4,14.7,14.6,14.9,14.6,14.6,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.0,0.0,0.0,44.8,48.7,14.52,5.0,5.64,5.53,7.0,0,10
24,530.0,144.0,77.0,494.0,495.0,494.0,491.0,496.0,496.0,496.0,488.0,496.0,2.0,2498.0,465.3,14.1,13.8,14.1,13.8,13.9,14.0,14.1,40.1,40.1,40.1,9.4,9.4,9.4,9.4,9.4,0.0,0.0,0.0,-0.1,0.0,45.2,52.1,14.43,5.0,5.43,5.39,4.0,0,10
25,529.0,144.0,77.0,494.0,495.0,494.0,491.0,496.0,496.0,496.0,488.0,496.0,2.0,2377.0,465.3,13.7,13.8,14.1,13.9,13.7,14.0,14.3,40.1,40.1,40.1,9.4,9.4,9.4,9.4,9.4,-0.1,0.0,0.0,-0.1,0.0,45.2,52.8,14.44,5.0,5.43,5.4,4.0,0,10
26,565.0,144.0,72.0,493.0,494.0,491.0,492.0,496.0,496.0,496.0,487.0,496.0,3.0,9281.0,463.6,14.3,14.4,14.8,14.8,14.3,14.6,14.8,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.0,0.0,0.0,45.7,48.4,14.52,5.0,5.66,5.57,7.0,0,6
27,574.0,144.0,72.0,493.0,495.0,491.0,492.0,496.0,496.0,496.0,488.0,496.0,1.0,2499.0,465.4,13.7,13.8,14.1,14.1,14.2,14.0,14.3,40.1,40.1,40.1,9.5,9.4,9.5,9.4,9.4,0.0,0.0,0.0,0.0,0.0,45.2,52.6,14.44,5.0,5.44,5.42,4.0,0,6
28,566.0,143.0,71.0,493.0,494.0,491.0,492.0,496.0,496.0,496.0,487.0,496.0,3.0,9159.0,463.6,14.3,14.3,14.7,14.6,14.5,14.7,14.9,39.9,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.0,0.0,0.0,45.7,48.7,14.52,5.0,5.64,5.55,7.0,0,6
29,,,,,,,,,,,,,,2401.0,458.6,14.9,14.7,15.0,14.9,15.1,14.8,15.1,40.0,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,0.0,0.0,-0.1,-0.1,46.5,50.5,14.49,10.0,5.67,5.56,10.0,13,9
30,,,,,,,,,,,,,,8950.0,463.5,14.7,14.6,14.7,14.7,14.8,14.6,14.7,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.1,0.0,0.1,44.8,49.7,14.52,5.0,5.63,5.53,7.0,13,10
31,,,,,,,,,,,,,,2402.0,458.7,14.5,14.5,14.9,14.6,15.0,14.7,14.8,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,-0.1,0.0,0.0,-0.1,-0.1,46.5,50.8,14.49,10.0,5.67,5.55,10.0,13,10
32,552.0,144.0,70.0,491.0,492.0,489.0,489.0,495.0,496.0,494.0,487.0,493.0,2.0,6494.0,456.6,14.0,14.2,14.9,14.4,14.2,14.3,14.3,40.2,40.2,40.1,9.7,9.6,9.7,9.6,9.6,0.0,0.0,0.1,0.0,0.1,45.6,50.7,14.64,5.0,5.7,5.59,9.0,0,12
33,530.0,145.0,70.0,491.0,492.0,489.0,489.0,496.0,497.0,494.0,487.0,493.0,2.0,2670.0,457.7,15.2,14.9,15.4,14.9,15.4,15.0,15.1,40.1,40.2,40.1,9.5,9.5,9.6,9.5,9.6,0.1,0.1,0.1,0.1,0.1,45.9,52.4,14.46,5.0,5.66,5.53,10.0,0,13
34,530.0,144.0,78.0,490.0,492.0,488.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,8634.0,463.4,14.7,14.5,14.7,14.5,14.9,14.8,15.0,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.3,0.0,0.0,0.0,0.0,0.0,44.8,47.8,14.52,5.0,5.7,5.58,7.0,0,9
35,533.0,144.0,72.0,492.0,493.0,490.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,2079.0,458.7,14.8,14.6,15.0,14.9,14.8,14.8,15.2,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,-0.1,0.0,0.0,-0.1,-0.1,46.6,49.4,14.49,5.0,5.68,5.58,10.0,0,6
36,,,,,,,,,,,,,,2418.0,458.6,14.6,14.8,15.0,14.8,15.2,14.9,15.2,40.0,40.1,40.0,9.5,9.5,9.5,9.5,9.5,-0.1,0.0,0.0,-0.1,-0.1,46.5,50.8,14.53,10.0,5.66,5.55,10.0,13,9
37,577.0,143.0,71.0,493.0,494.0,491.0,490.0,496.0,496.0,496.0,488.0,496.0,1.0,8953.0,463.6,14.8,14.5,14.8,14.4,14.9,14.5,14.9,39.9,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.0,0.0,0.0,45.7,49.3,14.52,5.0,5.68,5.59,7.0,0,6
38,,,,,,,,,,,,,,8967.0,463.5,14.7,14.7,14.8,14.7,15.1,15.1,15.1,39.9,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.1,0.0,0.0,44.8,49.0,14.52,5.0,5.66,5.55,7.0,13,10
39,,,,,,,,,,,,,,2419.0,458.7,14.8,14.7,15.0,14.9,15.1,15.0,14.7,40.0,40.1,40.0,9.5,9.5,9.5,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,50.9,14.49,5.0,5.67,5.55,10.0,13,10
40,592.0,143.0,71.0,493.0,494.0,491.0,491.0,496.0,496.0,496.0,488.0,496.0,2.0,2405.0,458.7,14.8,14.6,15.1,14.4,15.0,14.8,14.9,40.0,40.1,40.0,9.5,9.5,9.5,9.5,9.5,-0.1,0.0,0.0,-0.1,0.0,46.6,50.2,14.49,5.0,5.67,5.58,10.0,0,6
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,6
42,603.0,143.0,71.0,493.0,494.0,491.0,491.0,496.0,496.0,496.0,488.0,496.0,3.0,8954.0,463.6,14.7,14.3,14.8,14.8,15.0,14.9,15.0,40.0,40.0,39.9,9.4,9.4,9.5,9.3,9.4,0.0,0.0,0.1,0.0,0.0,45.0,48.7,14.52,5.0,5.67,5.58,7.0,0,7
43,530.0,144.0,75.0,490.0,491.0,488.0,489.0,498.0,498.0,498.0,487.0,495.0,1.0,876.0,465.8,15.8,15.9,16.3,15.7,16.4,16.2,16.0,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.0,44.6,51.8,14.57,5.0,5.65,5.52,15.0,0,14
44,529.0,144.0,69.0,491.0,494.0,491.0,489.0,497.0,497.0,495.0,487.0,495.0,1.0,1071.0,465.9,15.7,15.5,16.2,16.0,15.7,15.6,16.2,40.0,40.0,40.0,9.5,9.5,9.6,9.5,9.5,0.0,0.0,0.1,0.0,0.0,45.7,52.1,14.57,5.0,5.67,5.55,15.0,0,11
45,539.0,144.0,69.0,489.0,491.0,488.0,489.0,498.0,498.0,498.0,487.0,495.0,1.0,879.0,465.9,16.1,15.7,16.2,16.1,16.3,16.1,16.4,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.0,45.0,52.0,14.57,5.0,5.64,5.53,15.0,0,12
46,539.0,144.0,69.0,491.0,492.0,489.0,490.0,496.0,497.0,495.0,487.0,495.0,2.0,7568.0,456.5,14.2,13.8,14.5,14.2,14.3,13.9,14.0,40.2,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.0,0.0,0.1,0.0,0.1,45.6,51.0,14.64,10.0,5.71,5.59,9.0,0,11
47,530.0,143.0,74.0,490.0,492.0,489.0,489.0,498.0,498.0,498.0,487.0,495.0,1.0,883.0,465.9,16.2,15.9,16.3,16.2,16.4,16.1,16.3,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.1,45.7,52.0,14.57,5.0,5.65,5.54,15.0,0,11
48,548.0,144.0,65.0,490.0,491.0,489.0,490.0,496.0,497.0,495.0,487.0,495.0,3.0,2752.0,457.6,15.0,14.9,15.4,14.9,15.1,14.8,14.7,40.2,40.2,40.1,9.6,9.5,9.6,9.5,9.5,0.1,0.1,0.1,0.1,0.1,45.9,52.7,14.46,5.0,5.66,5.57,10.0,0,11
49,530.0,142.0,72.0,490.0,491.0,489.0,489.0,498.0,498.0,498.0,487.0,495.0,1.0,886.0,465.9,16.1,15.9,16.3,16.1,16.2,16.1,15.9,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.0,44.6,52.5,14.57,5.0,5.64,5.52,15.0,0,14
50,529.0,145.0,75.0,490.0,492.0,488.0,490.0,496.0,497.0,494.0,487.0,495.0,1.0,1075.0,465.9,15.9,15.7,16.2,15.8,16.4,16.3,16.4,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.0,44.6,51.5,14.57,5.0,5.68,5.53,15.0,0,15
51,535.0,143.0,72.0,489.0,491.0,488.0,489.0,498.0,498.0,498.0,487.0,495.0,2.0,7382.0,456.6,14.2,14.2,14.8,14.4,14.5,14.4,14.7,40.1,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.0,0.0,0.1,0.0,0.1,45.6,51.3,14.64,10.0,5.69,5.58,9.0,0,11
