,312X51,312X52,312X53,312X54,312X55,312X57,312X59,312X60,312X61,312X64,312X65,312X66,312X67,312X69,312X70,312X75,312X81,312X91,312X95,312X96,312X111,312X115,312X130,312X131,312X132,312X133,312X141,312X217,312X246,312X253,312X254,312X255,312X256,312X260,312X261,312X263,312X266,312X267,312X277,312X279,312X280,312X281,312X283,312X284,312X285,312X286,312X287,312X289,312X290,312X291,312X292,312X293,312X303,312X310,312X311,312X315,312X332,312X333,312X337,312X338,312X340,312X349,312X351,312X352,312X355,312X356,312X357,312X358,312X359,312X361,312X362,312X363,312X373,312X379,312X380,312X381,312X382,312X383,312X385,312X386,312X387,312X388,312X389,312X421,312X423,312X424,312X425,312X426,312X429,312X438,312X439,312X441,312X456,312X462,312X465,312X468,312X471,312X475,312X476,312X477,312X480,312X482,312X483,312X489,312X516,312X517,312X519,312X524,312X525,312X528,312X529,312X530,312X531,312X552,312X553,312X555,312X566,312X570,312X574,312X576,312X580,312X582,312X586,312X588,312X589,312X591,312X594,312X597,312X630,312X631,312X633,312X639,312X640,312X645,312X670,312X672,312X690,312X691,312X692,312X693,312X694,312X695,312X696,312X697,312X698,312X699,312X700,312X711,312X712,312X713,312X714,312X717,312X728,312X729,312X730,312X732,312X752,312X754,312X762,312X776,312X778,TOOL
335,345,272,171,228,228,353,178,260,232,242,160,221,225,1.05,0.44,7.55,0.5,0,4010,4010,14.7,19.9,34,33.8,33.9,34,34.6,47.8,18.8,0,720,0,0,722,2,2,718,0,1125,140,1000,2001,1127,483,143,1004,2002,1123,476,136,997,1998,449,0,0,449,0,410,0,0,0,374,1,1,378,2,2,2,2,372,0,0,1,2,5,5,2,2,0,0,0,0,0,1,33301,28724,27732,4,6,10.1,10.8,10.3,3000,3032,5002,2961,4995,30,30,24,67,33,27,11,95,55,46,46,47,23,42,43,45,1010,940,299,699,5000,3000,5026,3002,4967,2999,57,64,55,63,57,48,81,76,77,52,76,2081,2383,3011.2,3012.2,3012.9,3012.8,3.1,3045,3047,3045,3045,27,2952,100.7,103.6,106.5,108.9,101.8,103.9,103.8,103.8,104,86,56,104.1,101.9,101.4,1110
339,346,273,171,230,228,353,179,265,233,243,161,221,222,1.07,0.45,7.48,0.53,0,4010,4010,15.2,14.9,34.3,34.1,34.2,34.1,35,47.8,18.7,0,720,0,0,722,2,2,718,0,1125,140,1000,2001,1127,483,143,1001,2002,1123,476,136,997,1998,449,0,0,449,0,410,0,0,0,374,1,1,376,4,2,2,2,372,0,0,1,5,5,5,2,5,0,0,0,0,0,0,33421,28797,27873,4,6,10.1,10.8,10.4,2999,3038,5003,2967,4995,30,30,24,66,33,27,11,95,55,46,46,47,25,42,43,45,1011,940,301,700,5000,3000,5028,3002,4969,2998,57,64,55,63,57,48,81,75,77,52,75,2082,2388,3010.7,3012.2,3012.6,3013,2.2,3050,3045,3047,3047,27,2952,99.9,100,100,100,100,104.5,104.2,104.2,104.1,86,57,107.8,101,100.8,1110
341,344,272,171,227,227,352,179,258,233,240,160,220,222,1.09,0.47,7.53,0.55,0,4010,4010,16.2,14.9,34.9,34.7,34.7,34.5,35.5,47.8,18.8,0,720,0,0,722,2,2,718,0,1125,140,1000,2001,1130,483,143,1004,2002,1123,476,136,997,1998,449,0,0,449,0,410,0,0,0,374,1,1,376,4,2,2,4,372,0,0,1,5,5,2,2,2,0,0,0,0,0,0,33433,28797,27885,4,6,10.1,10.8,10.3,2999,3046,5003,2960,4995,30,30,24,67,33,27,11,95,55,46,46,47,23,42,43,45,1010,941,297,698,4999,3000,5026,3002,4970,2999,57,64,55,63,57,48,81,76,77,52,76,2082,2384,3010.6,3012.4,3012.4,3012.8,3,3047,3047,3045,3045,25,2955,99.4,99.8,100,100.1,99.6,105.5,105.2,105,104.8,86,57,108,101,100.8,1110
348,341,271,170,229,227,348,177,267,233,236,160,220,222,1.12,0.45,7.7,0.55,0,4010,4010,13.8,25.9,32.4,32.6,33.1,33.6,33,47.8,18.8,0,720,0,0,722,2,2,718,0,1125,139,1000,2001,1127,483,143,1004,2002,1123,476,136,997,1998,449,0,0,449,0,410,0,-1,0,374,1,0,376,2,4,2,2,372,0,0,1,5,5,5,5,2,0,0,0,0,0,0,32949,28554,27427,4,6,10.2,10.8,10.4,3000,3036,5003,2958,4996,30,30,24,66,33,27,11,96,56,46,46,47,25,42,43,45,1018,949,301,700,5000,3000,5031,3002,4964,2999,57,64,55,63,57,48,81,76,77,52,75,2081,2385,3011.3,3012.3,3012.3,3012.4,4.6,3047,3047,3045,3045,22,2952,110.4,107.2,104.2,102.2,110.8,104,104.4,104.9,105.6,86,56,103.1,102.1,102,1110
351,338,269,170,229,227,348,178,267,231,239,160,219,223,1.07,0.45,7.43,0.5,0,4010,4010,16.9,14.8,34.4,34.3,34.3,34.2,34.9,47.8,18.8,0,720,0,0,722,2,2,718,0,1125,140,1000,2001,1127,483,143,1004,2002,1123,476,136,997,1998,449,0,0,449,0,410,0,0,0,374,0,0,376,2,2,2,2,372,0,0,1,5,5,5,5,5,0,0,0,0,0,1,33079,28627,27559,4,6,10.3,10.8,10.4,2999,3033,5003,2948,4996,30,30,24,67,33,27,11,95,56,46,46,47,23,42,43,45,1017,935,302,700,4999,3000,5027,3002,4962,2998,57,64,55,63,57,48,81,75,77,52,75,2080,2383,3011.1,3011.8,3012.6,3012,3.6,3047,3047,3045,3045,27,2957,108.3,104.1,102,100.7,110.2,104.2,104.8,105.3,105.6,86,56,110,101.8,101.9,1110
364,334,270,169,234,228,338,179,266,233,233,159,221,222,1.1,0.45,7.85,0.55,0,4010,4010,24.9,19.8,33.9,35.2,36,36.4,33.5,47.8,18.8,0,720,0,0,722,2,2,718,0,1125,140,1000,2001,1127,483,143,1004,2005,1123,476,136,997,1998,449,0,0,449,0,410,-1,-1,0,374,1,1,376,4,4,2,4,372,0,0,1,5,5,2,2,5,0,0,0,0,0,1,33710,28800,28163,3,6,10.1,10.8,10.4,2999,3031,5003,2966,4997,31,30,25,66,33,28,11,97,55,47,46,48,40,42,43,45,1026,918,313,701,5000,3000,5020,3002,4976,2999,59,65,55,61,57,49,81,75,77,52,75,2075,2369,3012.1,3011.6,3011.5,3012.4,0.9,3045,3045,3047,3042,20,2962,109.9,110.8,111.1,111.1,110.5,102.9,102.8,103,103.7,85,56,107.3,101.7,101.4,1110
372,339,270,170,231,227,347,179,269,233,239,161,221,222,1.08,0.45,7.5,0.55,0,4010,4010,25.3,18.5,34.3,35.5,36.2,36.5,33.7,47.7,18.8,0,720,0,0,722,2,2,718,0,1125,140,1000,2001,1127,483,143,1004,2002,1123,476,136,997,1998,449,0,0,449,0,411,0,0,0,374,0,0,376,2,2,2,2,372,0,0,1,2,5,5,5,2,0,0,0,0,0,0,33632,28798,28083,4,6,10.1,10.7,10.4,3000,3049,5003,2959,4995,30,30,24,67,33,27,11,95,56,46,46,47,24,42,43,45,1010,933,303,700,5000,3000,5027,3002,4968,2999,57,64,55,62,57,48,81,75,77,52,75,2080,2390,3011.1,3012.6,3012,3013,3.3,3047,3047,3045,3045,27,2952,100,100,100.1,100.1,100,104.5,104.2,104,103.9,86,56,110.1,101.6,101.7,1110
373,338,271,170,234,227,344,179,271,231,239,161,222,224,1.12,0.42,8.1,0.53,0,4010,4010,20.7,24.7,31.3,32.6,33.8,34.5,31.2,47.8,18.8,0,720,0,0,722,2,2,718,0,1124,140,1000,2001,1127,483,143,1001,2002,1120,476,136,997,1998,449,0,0,449,0,410,0,-1,0,374,1,1,376,4,2,2,2,372,0,0,1,5,5,2,2,2,0,0,0,0,0,0,33518,28798,27970,4,6,10.4,10.7,10.4,3000,3033,5003,2964,4995,30,30,24,68,33,28,11,95,56,46,46,48,23,42,43,45,1029,933,310,701,5000,3000,5030,3003,4972,2998.5,58,64,55,64,57,48,81,75,77,51,75,2077,2378,3011.5,3012.1,3012.2,3012.6,2.7,3045,3045,3045,3042,25,2955,100.2,102.7,105.6,108.3,101,104.1,103.6,103.4,103.4,86,56,110,101.6,101.7,1110
399,341,271,170,228,227,349,177,263,232,240,159,220,222,1.08,0.46,7.55,0.55,0,4010,4010,24.2,16.1,34.6,35.3,35.7,35.7,34.1,47.8,18.8,0,720,0,0,722,2,2,718,0,1125,140,1000,2001,1127,483,143,1004,2005,1123,476,136,997,1998,449,0,0,449,0,410,0,0,0,374,1,1,376,4,2,2,2,372,0,0,1,5,5,2,2,2,0,0,0,0,0,0,33013,28591,27493,4,6,10.1,10.8,10.3,2999,3038,5002,2967,4996,30,30,24,67,33,27,11,95,56,46,46,47,23,42,43,45,1012,944,300,700,5000,3000,5028,3002,4973,2999,57,64,55,63,57,48,81,76,77,52,76,2080,2385,3009.6,3012.2,3012.9,3011.9,3.1,3047,3047,3042,3047,27,2955,99.9,100,100,100,100,105.2,104.9,104.7,104.6,86,57,109.7,101.1,101.2,1110
440,334,266,169,227,224,342,176,268,230,240,161,218,220,1.24,0.61,7.73,0.7,0,4010,4010,18.5,14.8,34.8,34.8,34.9,34.7,35.1,47.8,18.7,0,720,0,0,722,2,2,718,0,1125,140,1000,2001,1130,483,143,1001,2005,1123,476,136,997,1998,449,0,0,449,0,410,0,0,0,374,1,1,376,4,4,2,2,372,0,0,1,2,5,5,5,2,0,0,0,0,0,0,34011,29287,28466,4,6,10.3,10.8,10.4,2999,3053,5003,2942,4996,30,30,24,66,33,27,11,96,56,46,46,48,25,42,43,45,1016,951,306,702,5000,2999,5040,3001,4968,2999,56,64,55,62,57,48,81,75,77,51,75,2080,2395,3011.4,3012.2,3012.3,3013.9,2.6,3045,3047,3045,3042,27,2952,110,106.2,103.5,101.7,111.1,104,104.6,105.2,105.7,86,57,108.1,100.8,100.6,1110
442,335,269,169,233,227,339,179,271,232,242,160,220,221,1.12,0.45,7.95,0.55,0,4010,4010,25.1,22.7,32.3,33.9,34.8,35.5,31.3,47.7,18.8,0,720,0,0,722,2,2,718,0,1124,140,1000,2001,1127,483,143,1004,2002,1120,476,136,997,1998,449,0,0,449,0,410,0,0,0,374,0,0,376,2,2,2,2,372,0,0,1,2,5,5,2,2,0,0,0,0,0,0,32343,27902,26860,4,6,10.1,10.8,10.4,2999,3031,5003,2959,4996,30,30,25,67,33,28,11,96,56,46,46,48,24,42,43,45,1031,937,310,703,5000,3000,5029,3002,4977,2999,58,65,56,62,57,48,81,75,77,51,75,2076,2373,3010.4,3012.4,3012.5,3013.5,2.6,3047,3047,3042,3042,25,2955,110.4,111,111.1,111,110.9,102.8,102.9,103.2,103.9,85,57,109.5,100.8,101,1110
461,336,267,169,227,225,345,175,269,229,238,160,219,222,1.25,0.6,7.85,0.7,0,4010,4010,14,25.7,32.8,32.9,33.4,33.8,33.5,47.8,18.8,0,720,0,0,722,2,2,718,0,1125,140,1000,2001,1127,483,143,1004,2002,1123,476,136,997,1998,449,0,0,449,0,410,0,0,0,374,1,0,376,2,2,2,2,372,0,0,1,5,5,2,5,2,0,0,0,0,0,1,34071,29367,28527,4,6,10.1,10.8,10.4,2999,3048,5003,2949,4995,30,30,24,67,33,27,11,95,56,46,46,48,23,42,43,45,1014,955,306,703,5000,3000,5032,3002,4963,2999,56,64,55,62,57,47,81,75,77,51,75,2081,2396,3011.3,3012.6,3013.4,3012.1,3.2,3047,3045,3042,3047,27,2957,99.6,99.9,100,100,99.8,105.5,105.2,104.9,104.8,86,56,110,101.8,101.9,1110
473,325,264,168,232,225,332,176,271,229,236,161,221,221,1.25,0.58,8,0.7,0,4010,4010,24.9,21.5,33,34.4,35.3,35.9,32.4,47.7,18.8,0,720,0,0,722,2,2,718,0,1124,140,1000,2001,1127,483,143,1001,2002,1120,476,136,997,1998,449,0,0,449,0,410,0,0,0,374,0,0,376,2,2,2,2,372,0,0,1,5,5,5,5,5,0,0,0,0,0,0,34062,29358,28518,3,6,10.1,10.7,10.4,2999,3040,5003,2954,4996,30,30,25,68,33,28,11,96,56,47,46,48,24,42,42,45,1034,945,319,704,5000,3000,5035,3002,4965,2999,57,65,56,61,57,47,81,75,77,51,75,2075,2389,3010.9,3011.5,3012.3,3014.5,3.9,3047,3047,3047,3045,25,2955,110.6,110.5,110.4,110.2,110.8,102.9,103.3,103.8,104.5,85,57,109.9,101.1,101.2,1110
5,331,266,169,230,225,337,177,270,229,237,161,219,220,1.18,0.57,7.63,0.63,0,4010,4005,16.6,14.8,34.8,34.5,34.6,34.4,35.4,47.7,18.8,0,720,0,0,722,2,2,718,0,1125,140,1000,2001,1127,483,143,1004,2002,1123,476,136,997,1998,449,0,0,449,0,410,0,0,0,374,1,1,376,2,2,2,2,372,0,0,1,5,5,2,5,5,0,0,0,0,0,1,34161,29471,28618,4,6,10.1,10.8,10.4,2999,3043,5003,2954,4995,30,30,25,67,33,28,11,96,56,47,46,48,23,42,42,45,1025,939,311,702,5000,3000,5031,3002,4963,2999,57,65,56,62,57,48,81,75,77,51,75,2078,2385,3010.2,3011.5,3012.8,3011.6,2.6,3045,3045,3045,3045,25,2952,99.2,99.7,99.9,100,99.5,104.7,104.4,104.1,103.9,86,56,110,101.4,101.5,1110
22,340,269,169,227,226,348,177,261,232,242,159,219,221,1.25,0.61,7.83,0.68,0,4010,4010,14.3,24.9,33.4,33.3,33.6,33.8,34.1,47.8,18.7,0,720,0,0,722,2,2,718,0,1125,140,1000,2001,1127,483,143,1004,2002,1123,476,136,997,1998,449,0,0,449,0,410,0,0,0,374,1,1,376,2,2,2,2,372,0,0,1,2,5,2,5,2,0,0,0,0,0,0,34203,29514,28660,4,6,10.1,10.8,10.4,2999,3038,5003,2962,4996,30,30,24,67,33,27,11,96,56,46,46,47,23,42,43,45,1016,942,303,701,4999,3000,5029,3002,4966,2998,57,64,55,63,57,48,81,75,77,51,75,2081,2385,3009.1,3012.8,3012.3,3013.2,2.6,3045,3045,3047,3047,27,2962,99.9,99.9,100,100,100,104.3,104.1,104,104.1,86,56,102.7,102.2,102,1110
25,340,269,169,227,226,348,177,262,231,241,160,219,222,1.21,0.58,7.8,0.65,0,4010,4010,23.6,15.9,34.5,35.2,35.5,35.5,34.2,47.8,18.8,0,720,0,0,722,2,2,718,0,1125,140,1000,2001,1127,483,143,1004,2002,1123,476,136,997,1998,449,0,0,449,0,410,0,0,0,374,1,0,376,2,2,2,2,372,0,0,1,2,5,5,5,5,0,0,0,0,0,0,34207,29518,28664,4,6,10.1,10.8,10.4,2999,3042,5003,2957,4996,30,30,24,67,33,27,11,95,56,46,46,47,23,42,43,45,1012,944,303,701,4999,3000,5027,3002,4973,2999,57,64,55,63,57,48,81,75,77,51,75,2082,2388,3010.7,3012.3,3011.6,3012.7,3.4,3045,3047,3042,3045,25,2947,99.9,100,100,100,100,104.7,104.4,104.3,104.3,86,57,109.9,101.5,101.8,1110
26,340,269,170,226,226,348,177,258,232,241,160,218,221,1.28,0.61,7.9,0.7,0,4010,4010,14.2,26,32.1,32.5,33.2,33.8,32.6,47.7,18.8,0,720,0,0,722,2,2,718,0,1125,140,1000,2001,1127,483,143,1001,2005,1123,476,136,997,1998,449,0,0,449,0,410,0,0,0,374,1,0,376,2,2,2,2,372,0,0,1,5,5,5,5,5,0,0,0,0,0,1,34206,29517,28663,4,6,10.1,10.8,10.4,3000,3041,5003,2960,4995,30,30,24,67,33,27,11,96,56,46,46,47,23,42,43,45,1017,946,301,700,5000,3000,5031,3002,4972,2999,57,64,55,63,57,48,81,75,77,51,75,2082,2390,3011.3,3012.5,3012.2,3012.9,3.1,3045,3045,3045,3045,27,2952,99.6,99.8,100,100,99.7,105.4,105.1,104.9,104.9,86,56,109.5,101.1,101.3,1110
33,344,272,171,228,228,353,178,261,233,241,159,221,224,1.09,0.46,7.6,0.55,0,4010,4010,23.1,15.3,34.5,35.1,35.5,35.3,34.2,47.8,18.7,0,720,0,0,722,2,2,718,0,1125,140,1000,2001,1127,483,143,1004,2002,1123,476,136,997,1998,449,0,0,449,0,410,0,0,0,374,1,1,376,2,2,2,2,372,0,0,1,5,5,5,5,5,0,0,0,0,0,1,33601,28798,28052,4,6,10.3,10.8,10.3,2999,3036,5003,2961,4995,30,30,24,67,33,27,11,95,55,46,46,47,23,42,43,45,1009,939,299,698,5000,3000,5032,3002,4969,2998,57,64,55,63,57,48,81,75,77,52,75,2082,2382,3011.1,3012.3,3012.9,3013,3.1,3052,3047,3047,3045,25,2952,100.7,103.6,106.5,108.9,101.7,103.9,103.8,103.8,104,86,56,107.8,101,100.9,1110
35,345,273,171,230,228,354,180,262,234,244,160,221,225,1.08,0.43,7.7,0.53,0,4010,4010,25.4,18.8,34.3,35.5,36.3,36.6,33.8,47.7,18.8,0,720,0,0,722,2,2,718,0,1125,140,1000,2001,1127,483,143,1001,2002,1123,476,136,997,1998,449,0,0,449,0,410,-1,-1,0,374,1,1,376,2,2,2,2,372,0,0,1,5,5,2,5,2,0,0,0,0,0,1,33856,28932,28280,4,6,10.2,10.8,10.3,2999,3041,5003,2959,4996,30,30,24,66,33,27,11,95,55,46,46,47,25,42,43,45,1007,931,299,698,5000,3000,5027,3002,4966,2998,57,64,55,63,56,48,81,75,77,52,75,2081,2382,3011.6,3012.5,3012.7,3012.5,2.1,3045,3045,3045,3045,25,2957,99.6,99.8,100,100.1,99.8,105.5,105.2,104.9,104.8,86,56,108.8,100.8,101,1110
40,320,264,168,234,229,325,178,264,232,236,161,223,222,1.29,0.64,8,0.75,0,4010,4010,25,20.1,33.7,34.9,35.7,36.2,33.3,47.7,18.9,0,720,0,0,722,2,2,718,0,1124,140,1000,2001,1127,483,143,1004,2002,1123,476,136,997,1998,449,0,0,449,0,410,0,0,0,374,0,0,376,2,2,2,2,372,0,0,1,5,5,5,5,5,0,0,0,0,0,1,34227,29538,28684,4,6,10.1,10.7,10.4,2999,3038,5003,2946,4996,30,30,25,68,33,28,11,97,56,47,46,48,23,42,43,45,1050,934,323,706,5000,3000,5029,3002,4961,2999,58,65,56,62,57,48,81,75,77,51,75,2071,2375,3011.5,3012.2,3011.3,3011.9,3.1,3047,3045,3047,3045,27,2962,108.3,104.8,102.5,101,109.5,104,104.1,104.3,104.5,91,56,110,101.1,101.1,1110
45,337,268,169,228,227,345,177,266,232,241,159,219,222,1.22,0.6,7.73,0.68,0,4010,4010,25.4,19.2,34.2,35.4,36.2,36.5,33.7,47.8,18.7,0,720,0,0,722,2,2,718,0,1125,140,1000,2001,1127,483,143,1004,2002,1123,476,136,997,1998,449,0,0,449,0,411,0,0,0,374,1,1,376,4,2,2,2,372,0,0,1,5,5,5,2,2,0,0,0,0,0,0,34144,29454,28601,4,6,10.1,10.7,10.4,2999,3045,5003,2962,4997,30,30,24,67,33,27,11,96,56,46,46,47,23,42,43,45,1015,932,303,701,5000,3000,5038,3002,4971,2999,57,64,55,63,57,48,81,75,77,51,75,2082,2385,3010.3,3011.7,3012.4,3013,2.2,3045,3045,3045,3045,30,2957,99.3,99.7,99.9,99.9,99.6,105.6,105.3,105,104.9,86,57,110.1,101.7,101.8,1110
57,345,272,171,229,228,353,179,263,234,240,160,221,224,1.06,0.42,7.55,0.5,0,4010,4010,25.5,19.6,34,35.3,36.2,36.7,33.6,47.8,18.8,0,720,0,0,722,2,2,718,0,1125,140,1000,2001,1127,483,143,1004,2005,1123,476,136,997,1998,449,0,0,449,0,410,0,0,0,374,1,1,376,2,2,2,2,372,0,0,1,5,5,2,2,2,0,0,0,0,0,1,33591,28798,28042,4,6,10.3,10.8,10.3,2999,3038,5003,2963,4995,30,30,24,67,33,27,11,95,55,46,46,47,23,42,43,45,1010,938,300,699,5000,2999,5037,3002,4974,2998,57,64,55,63,57,48,81,75,77,52,75,2082,2384,3011.4,3012,3012.6,3013,3,3045,3045,3045,3042,25,2957,100.4,102.7,105.6,108,101.2,103.9,103.8,103.8,103.9,86,56,109.6,101.2,101.4,1110
59,345,272,171,230,228,353,179,267,233,239,161,221,224,1.07,0.44,7.55,0.53,0,4010,4010,15.9,14.9,34.8,34.6,34.6,34.4,35.4,47.9,18.7,0,720,0,0,722,2,2,718,0,1125,140,1000,2001,1127,483,143,1004,2002,1120,476,136,997,1998,449,0,0,449,0,410,0,0,0,374,1,1,376,2,2,2,2,372,0,0,1,5,5,5,2,2,0,0,0,0,0,1,33592,28798,28043,4,6,10.2,10.9,10.4,2999,3035,5003,2965,4996,30,30,24,67,33,27,11,95,55,46,46,47,23,42,43,45,1010,941,301,700,4999,3000,5030,3002,4969,2999,57,64,55,63,57,48,81,75,77,52,75,2082,2385,3011.5,3012.5,3012.4,3012.8,2.6,3045,3047,3042,3047,22,2955,106.3,102.2,100.6,99.7,108.7,104.3,104.9,105.3,105.6,86,56,110,101.6,101.8,1110
65,344,272,171,229,228,353,179,262,232,241,160,221,225,1.12,0.45,7.78,0.55,0,4010,4010,14,26,32.2,32.5,33.1,33.7,32.7,47.8,18.7,0,720,0,0,722,2,2,718,0,1125,140,1000,2001,1127,483,143,1004,2002,1123,476,136,997,1998,449,0,0,449,0,410,0,0,0,374,1,1,376,2,2,2,2,372,0,0,1,5,5,5,2,5,0,0,0,0,0,0,33525,28798,27977,4,6,10.2,10.8,10.3,2999,3041,5003,2961,4996,30,30,24,66,33,27,11,96,55,46,46,47,24,42,42,45,1013,938,299,699,4999,3000,5042,3002,4969,2998,57,64,55,63,57,48,81,75,77,52,75,2082,2388,3011.2,3011.9,3011.3,3013.3,2.4,3045,3045,3042,3045,22,2952,99.9,100,100,100,100,105.4,105,104.8,104.7,86,56,110,101.7,101.9,1110
95,327,263,168,233,226,333,176,274,229,236,161,220,221,1.25,0.63,7.7,0.73,0,4010,4010,16.7,14.8,34.6,34.4,34.4,34.2,35.1,47.7,18.8,0,720,0,0,722,2,2,718,0,1125,140,1000,2001,1127,483,143,1001,2002,1123,476,136,997,1998,449,0,0,449,0,411,0,0,0,374,0,0,376,2,2,2,2,372,0,0,1,5,5,2,2,2,0,0,0,0,0,1,33964,29240,28419,4,6,10.1,10.6,10.3,3000,3042,5003,2953,4996,30,30,25,67,33,28,11,96,57,47,46,49,24,42,43,45,1034,943,318,705,4999,3000,5033,3002,4966,2999,57,65,55,62,57,48,81,75,77,51,75,2074,2382,3010.6,3012.9,3012.7,3011,2.4,3045,3047,3047,3045,25,2950,99.3,99.3,99.6,99.8,99.7,104.7,104.4,104.2,103.9,86,56,110,100.7,100.7,1110
99,335,266,169,228,225,343,176,266,229,240,160,219,221,1.27,0.63,7.78,0.73,0,4010,4010,23.1,15.6,34.5,35,35.3,35.2,34.2,47.8,18.8,0,720,0,0,722,2,2,718,0,1125,140,1000,2001,1127,483,143,1001,2002,1123,476,136,997,1998,449,0,0,449,0,410,0,0,0,374,1,0,378,4,2,2,2,372,0,0,1,5,5,2,2,2,0,0,0,0,0,0,33971,29247,28425,4,6,10.2,10.6,10.4,2999,3050,5003,2948,4995,30,30,24,67,33,27,11,95,56,46,46,48,23,42,43,45,1012,951,306,703,4999,3000,5030,3002,4966,2999,56,64,55,62,57,47,81,75,77,51,75,2079,2395,3010.9,3012.2,3012.3,3013.6,3,3047,3045,3042,3042,25,2962,100,99.9,100,100,100.1,104.7,104.4,104.3,104.2,86,56,104.9,101.9,101.5,1110
7,331,267,169,231,226,334,177,269,230,237,160,220,224,1.19,0.56,7.7,0.65,0,4010,4010,25,19.5,34.1,35.3,36.1,36.5,33.7,47.7,18.8,0,720,0,0,722,2,2,718,0,1125,140,1000,2001,1127,483,143,1004,2002,1123,476,136,997,1998,449,0,0,449,0,411,0,0,-1,374,1,1,376,2,4,4,2,372,0,0,1,2,5,2,2,2,0,0,0,0,0,0,34310,29633,28767,4,6,10.2,10.7,10.4,2999,3039,5003,2962,4996,30,30,25,67,33,28,11,96,56,47,46,48,23,42,43,45,1022,938,311,702,4999,3000,5030,3002,4965,2999,57,64,55,62,57,48,81,75,77,51,75,2078,2386,3012,3011.9,3012.7,3013.9,2.4,3045,3045,3047,3045,25,2957,103.3,107.7,109.7,110.6,105.6,103.6,103.3,103.2,103.4,86,57,104.6,102,101.9,1110
18,317,263,167,234,226,321,178,266,230,234,160,222,219,1.29,0.63,7.8,0.73,0,4010,4010,24.9,20.3,33.5,34.7,35.6,36,33.1,47.7,18.9,0,720,0,0,722,2,2,718,0,1124,140,1000,2001,1127,483,143,1004,2002,1120,476,136,997,1998,449,0,0,449,0,410,0,-1,0,374,0,0,376,2,2,2,2,372,0,0,1,5,5,5,5,5,0,0,0,0,0,1,34428,29750,28883,4,6,10.2,10.8,10.4,2999,3044,5002,2960,4996,30,30,25,68,33,28,11,96,57,47,46,48,23,42,43,45,1051,938,321,705,5000,3000,5036,3002,4966,2998,58,65,56,63,56,48,81,75,77,51,75,2070,2396,3010.2,3011.9,3013.5,3014.8,2.8,3050,3047,3047,3045,25,2965,109.9,109.8,108.6,106.4,110,103.8,104,104.2,104.6,86,56,110,100.7,100.7,1110
36,335,268,169,231,227,339,177,275,232,240,160,220,222,1.29,0.61,7.98,0.73,0,4020,4010,16.8,25.5,31.5,32.3,33.4,34.1,31.8,47.8,18.8,0,720,0,0,722,2,2,718,0,1124,140,1000,2001,1127,483,143,1004,2002,1120,476,136,997,1998,449,0,0,448,0,410,0,0,0,374,1,1,376,2,2,2,2,372,0,0,1,2,5,5,2,2,0,0,0,0,0,0,34468,29790,28923,4,6,10.1,10.8,10.4,2999,3038,5003,2956,4995,30,30,24,67,33,27,11,96,56,46,46,48,24,42,43,45,1025,944,308,704,4999,3000,5027,3002,4972,2999,58,64,55,62,57,48,81,75,77,51,75,2079,2383,3011.3,3012.4,3012.8,3012,2.3,3045,3042,3045,3045,22,2957,99.1,99.4,99.8,100,99.2,105.1,104.8,104.5,104.2,85,56,108.5,100.8,100.7,1110
54,332,265,169,230,226,338,176,270,229,237,160,219,222,1.31,0.65,7.83,0.73,0,4010,4010,25.2,19.6,34,35.3,36.1,36.5,33.6,47.7,18.8,0,720,0,0,722,2,2,718,0,1124,140,1000,2001,1127,483,143,1004,2002,1123,476,136,997,1998,449,0,0,449,0,410,0,0,0,374,1,0,376,2,2,2,2,372,0,0,1,5,5,5,2,2,0,0,0,0,0,1,33968,29244,28423,4,6,10.3,10.7,10.4,3000,3053,5002,2950,4996,30,30,24,67,33,28,11,95,56,47,46,48,23,42,42,45,1017,949,309,703,4999,3000,5034,3002,4965,2999,56,64,55,62,57,48,81,75,77,51,75,2078,2400,3010.6,3012.4,3012.1,3013.7,3,3047,3045,3045,3047,25,2957,100.1,102.1,105,108,100.7,104.1,103.8,103.7,103.7,86,56,110.1,101.5,101.6,1110
62,344,273,171,228,228,352,179,257,234,234,160,221,224,1.15,0.5,7.83,0.58,0,4010,4010,14.2,26,32.2,32.5,33.1,33.7,32.6,47.7,18.8,0,720,0,0,722,2,2,718,0,1125,140,1000,2001,1127,483,143,1004,2005,1123,476,136,997,1998,449,0,0,449,0,410,0,0,0,374,1,1,376,2,4,4,2,372,0,0,1,2,5,5,2,2,0,0,0,0,0,1,33817,28893,28280,4,6,10.3,10.8,10.3,2999,3033,5003,2965,4996,30,30,24,67,33,27,11,95,55,46,46,47,23,41,43,45,1012,933,297,697,5000,3000,5030,3002,4968,2999,57,64,55,63,57,48,81,76,77,52,76,2082,2386,3010.8,3012.3,3012.7,3013.2,3.5,3045,3045,3047,3047,25,2957,100,100,99.9,99.9,100.1,104.8,104.5,104.3,104.3,86,56,110,101.8,101.9,1110
